Date (GMT+1),Nuclear,Renewable,Day Ahead Auction (CH),Day Ahead Auction (IT-North-CH)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2017-03-02T23:00+01:00,2920.882051,2533.684721,47.87,47.86
2017-03-03T00:00+01:00,2919.093391,2596.096291,44.79,45.44
2017-03-03T01:00+01:00,2922.173861,2597.075083,41.89,42.27
2017-03-03T02:00+01:00,2921.577641,2582.298266,42.02,42.02
2017-03-03T03:00+01:00,2922.968821,2536.279806,40.76,41.2
2017-03-03T04:00+01:00,2921.080791,2514.529879,41,42.13
2017-03-03T05:00+01:00,2920.981421,2570.632993,45.15,44.05
2017-03-03T06:00+01:00,2916.807881,2775.094242,47.9,47.09
2017-03-03T07:00+01:00,2919.292131,2754.745538,52.64,50.7
2017-03-03T08:00+01:00,2919.788981,3428.488822,54.47,52.1
2017-03-03T09:00+01:00,2919.490871,3629.480103,54.06,51.56
2017-03-03T10:00+01:00,2917.205361,3400.46481,54.07,50.73
2017-03-03T11:00+01:00,2911.83938,3301.879744,53.69,49.68
2017-03-03T12:00+01:00,2908.95765,3085.170662,49.73,47.09
2017-03-03T13:00+01:00,2906.67214,2910.588,49.04,46.99
2017-03-03T14:00+01:00,2904.88348,3048.261778,50.09,46.99
2017-03-03T15:00+01:00,2897.629469,2817.695668,51.48,48.99
2017-03-03T16:00+01:00,2897.231989,3219.89388,50.33,51.69
2017-03-03T17:00+01:00,2897.331359,2834.612921,50.86,51.92
2017-03-03T18:00+01:00,2896.933879,3368.507172,52.27,55.5
2017-03-03T19:00+01:00,2901.703639,3103.490959,50.27,55.63
2017-03-03T20:00+01:00,2904.58537,2500.523952,49.37,52.28
2017-03-03T21:00+01:00,2907.76521,2281.527275,45.52,52
2017-03-03T22:00+01:00,2910.34883,2140.428792,43.93,47.54
2017-03-03T23:00+01:00,2911.4419,2363.372864,40.98,45.15
2017-03-04T00:00+01:00,2914.323631,2367.918047,43.05,44.4
2017-03-04T01:00+01:00,2915.416701,2371.835724,41.05,42.17
2017-03-04T02:00+01:00,2917.503471,2261.271092,38.4,40
2017-03-04T03:00+01:00,2918.596541,2321.953955,37.88,39.41
2017-03-04T04:00+01:00,2917.205361,2260.554282,37.81,39.9
2017-03-04T05:00+01:00,2918.894651,2248.089141,37.88,39.9
2017-03-04T06:00+01:00,2916.509771,2392.050512,39.08,40.24
2017-03-04T07:00+01:00,2917.404101,2447.021718,44.05,42.69
2017-03-04T08:00+01:00,2916.708511,2634.165779,44.09,48.09
2017-03-04T09:00+01:00,2915.416701,2893.038481,37.83,50
2017-03-04T10:00+01:00,2911.54127,3048.787676,35.92,54
2017-03-04T11:00+01:00,2905.97655,3098.722718,35.74,48.82
2017-03-04T12:00+01:00,2898.424429,3125.115447,35.63,40.95
2017-03-04T13:00+01:00,2889.878608,2991.701502,34.62,39.03
2017-03-04T14:00+01:00,2888.288688,2967.369072,33.91,39.03
2017-03-04T15:00+01:00,2892.660969,2900.340067,32.09,40.19
2017-03-04T16:00+01:00,2896.536399,2699.604319,33.25,46
2017-03-04T17:00+01:00,2901.107419,2848.641558,39.28,46.37
2017-03-04T18:00+01:00,2900.411829,3263.471726,49.27,53
2017-03-04T19:00+01:00,2904.38663,3442.237528,50.06,54
2017-03-04T20:00+01:00,2905.28096,3102.207072,47.32,52
2017-03-04T21:00+01:00,2908.36143,2786.478794,45.6,47.09
2017-03-04T22:00+01:00,2909.55387,2568.432013,43.9,44.17
2017-03-04T23:00+01:00,2916.609141,2411.69026,37.91,40.24
2017-03-05T00:00+01:00,2911.93875,2287.946082,31.73,46.27
2017-03-05T01:00+01:00,2910.94505,2289.28077,29.15,41.62
2017-03-05T02:00+01:00,2911.54127,2348.238126,26.68,39.91
2017-03-05T03:00+01:00,2912.83308,2348.085735,20.03,39.9
2017-03-05T04:00+01:00,2912.4356,2314.406453,18.37,46
2017-03-05T05:00+01:00,2910.84568,2338.405172,8.5,47.18
2017-03-05T06:00+01:00,2912.03812,2371.29228,8.58,50
2017-03-05T07:00+01:00,2913.13119,2388.670875,7.43,47.02
2017-03-05T08:00+01:00,2911.4419,2473.139004,8.56,50.34
2017-03-05T09:00+01:00,2910.4482,2526.943558,23,53
2017-03-05T10:00+01:00,2913.926151,2690.123611,8.82,54.13
2017-03-05T11:00+01:00,2909.95135,2971.647938,8.52,52.01
2017-03-05T12:00+01:00,2907.76521,2950.191995,8.56,50
2017-03-05T13:00+01:00,2908.75891,2919.203377,6.24,42.84
2017-03-05T14:00+01:00,2902.399229,2773.569486,5.29,46.65
2017-03-05T15:00+01:00,2903.69104,2505.862018,7.35,46.9
2017-03-05T16:00+01:00,2906.27466,2466.387954,10.28,50.33
2017-03-05T17:00+01:00,2908.95765,2415.79809,27.36,53
2017-03-05T18:00+01:00,2908.16269,3301.685164,36,65
2017-03-05T19:00+01:00,2907.86458,3349.311033,39.79,65.25
2017-03-05T20:00+01:00,2907.16899,2990.554906,40.04,56.13
2017-03-05T21:00+01:00,2908.16269,2764.618268,38.41,50.1
2017-03-05T22:00+01:00,2910.05072,2499.597648,38.21,46.2
2017-03-05T23:00+01:00,2913.926151,2535.155314,35.9,40.24
2017-03-06T00:00+01:00,2914.919851,2238.266244,31.48,38
2017-03-06T01:00+01:00,2916.807881,2174.05158,29.92,29.83
2017-03-06T02:00+01:00,2915.317331,2119.712667,29,27.99
2017-03-06T03:00+01:00,2918.099691,2150.336637,29.03,25.35
2017-03-06T04:00+01:00,2916.807881,2198.590572,30.05,27.3
2017-03-06T05:00+01:00,2915.416701,2255.031653,35.93,29.85
2017-03-06T06:00+01:00,2910.74631,3868.824319,44.85,41.95
2017-03-06T07:00+01:00,2909.95135,2457.102125,49.98,49.11
2017-03-06T08:00+01:00,2907.36773,2796.801872,52.32,51.75
2017-03-06T09:00+01:00,2908.56017,2623.428035,51.42,49.9
2017-03-06T10:00+01:00,2907.06962,2850.025026,50.74,49.1
2017-03-06T11:00+01:00,2908.36143,3183.781822,50.83,49.11
2017-03-06T12:00+01:00,2905.97655,3691.752709,48.86,46.86
2017-03-06T13:00+01:00,2907.56647,3668.03334,46.49,46.7
2017-03-06T14:00+01:00,2910.24946,3795.060169,47.29,47.11
2017-03-06T15:00+01:00,2910.64694,2799.48215,47.4,48.1
2017-03-06T16:00+01:00,2912.33623,2851.980463,49.94,50.2
2017-03-06T17:00+01:00,2912.33623,2724.15809,50.21,51.86
2017-03-06T18:00+01:00,2913.23056,5202.348701,53.57,55
2017-03-06T19:00+01:00,2912.63434,3814.308112,53.97,55.1
2017-03-06T20:00+01:00,2912.73371,3151.39813,50.9,53
2017-03-06T21:00+01:00,2912.53497,3008.163124,48.03,51.25
2017-03-06T22:00+01:00,2912.73371,3948.122343,46.12,46.55
2017-03-06T23:00+01:00,2914.124891,2981.430934,41.9,41.79
2017-03-07T00:00+01:00,2912.93245,2738.096552,34.92,35.99
2017-03-07T01:00+01:00,2914.721111,2677.451883,32.25,30.01
2017-03-07T02:00+01:00,2914.224261,2647.616271,32.27,29.99
2017-03-07T03:00+01:00,2918.795281,2586.988669,30.06,29.64
2017-03-07T04:00+01:00,2914.423001,2533.413368,31.36,30.6
2017-03-07T05:00+01:00,2913.23056,3034.219354,33.76,32.98
2017-03-07T06:00+01:00,2911.64064,3653.2781,40.73,42.69
2017-03-07T07:00+01:00,2911.24316,3741.688592,48.37,50.61
2017-03-07T08:00+01:00,2913.32993,5138.807364,50.41,54.25
2017-03-07T09:00+01:00,2912.93245,4988.40263,50.49,54.1
2017-03-07T10:00+01:00,2911.54127,3833.73714,50.98,53.93
2017-03-07T11:00+01:00,2907.76521,4283.740378,50.24,51.98
2017-03-07T12:00+01:00,2772.522627,3608.415234,47.38,49.9
2017-03-07T13:00+01:00,2907.26836,3317.555806,46.81,49.07
2017-03-07T14:00+01:00,2913.32993,3873.078081,47.01,48.69
2017-03-07T15:00+01:00,2912.4356,3397.540208,47.64,51.61
2017-03-07T16:00+01:00,2911.04442,3275.226024,49.1,52.05
2017-03-07T17:00+01:00,2912.13749,3703.627809,51.91,54
2017-03-07T18:00+01:00,2910.94505,4655.739824,56.73,57.92
2017-03-07T19:00+01:00,2913.727411,5542.897643,58.79,61.05
2017-03-07T20:00+01:00,2915.913551,3678.672165,53.08,55
2017-03-07T21:00+01:00,2913.13119,2647.056139,47.81,53
2017-03-07T22:00+01:00,2917.304731,3191.450026,44.48,46.84
2017-03-07T23:00+01:00,2917.105991,3301.09194,39.12,42.52
2017-03-08T00:00+01:00,2918.397801,3037.468092,37.13,39.12
2017-03-08T01:00+01:00,2917.702211,2455.384384,33.84,35.99
2017-03-08T02:00+01:00,2919.292131,2364.825035,32.19,34.18
2017-03-08T03:00+01:00,2918.497171,2361.643919,30.95,31.38
2017-03-08T04:00+01:00,2919.192761,2378.684542,31.23,31.2
2017-03-08T05:00+01:00,2919.788981,2394.101309,33.3,36.5
2017-03-08T06:00+01:00,2916.609141,2590.196763,42.07,43.5
2017-03-08T07:00+01:00,2920.981421,3231.092624,48.98,50.02
2017-03-08T08:00+01:00,2921.478271,3489.699488,52.26,52.21
2017-03-08T09:00+01:00,2918.695911,3544.257094,51.62,50.6
2017-03-08T10:00+01:00,2919.391501,3795.951598,51.01,51.52
2017-03-08T11:00+01:00,2913.32993,3415.81315,49.19,49.02
2017-03-08T12:00+01:00,2915.317331,3261.437212,48.13,45.06
2017-03-08T13:00+01:00,2910.64694,3118.362376,47.91,44.13
2017-03-08T14:00+01:00,2910.15009,2941.633826,48.51,46.5
2017-03-08T15:00+01:00,2909.55387,3183.804748,50.06,49
2017-03-08T16:00+01:00,2907.86458,3545.652388,51.02,51.53
2017-03-08T17:00+01:00,2911.24316,3267.739798,51.6,51.64
2017-03-08T18:00+01:00,2910.64694,4913.660357,55.05,58.35
2017-03-08T19:00+01:00,2909.65324,4023.885173,56.48,58.49
2017-03-08T20:00+01:00,2909.55387,3317.021982,51.93,54.86
2017-03-08T21:00+01:00,2907.56647,2933.303502,48.95,50.08
2017-03-08T22:00+01:00,2907.16899,2831.51555,45.61,46.44
2017-03-08T23:00+01:00,2906.37403,2403.854013,42.04,41.2
2017-03-09T00:00+01:00,2907.06962,2601.321781,35.07,40.24
2017-03-09T01:00+01:00,2906.07592,2964.528377,34.03,36.46
2017-03-09T02:00+01:00,2855.894065,2521.465766,33.6,30.37
2017-03-09T03:00+01:00,2848.242574,2370.477832,27.56,30
2017-03-09T04:00+01:00,2812.469371,2280.903855,28.97,30.18
2017-03-09T05:00+01:00,2732.277774,2401.361961,35.05,39.72
2017-03-09T06:00+01:00,2724.427543,2752.924609,42.52,48.61
2017-03-09T07:00+01:00,2781.565298,3109.143019,49,48.67
2017-03-09T08:00+01:00,2850.031235,3457.238751,50.56,50.02
2017-03-09T09:00+01:00,2868.514056,3222.502116,49.02,49.02
2017-03-09T10:00+01:00,2879.842237,3434.684296,48.98,48.62
2017-03-09T11:00+01:00,2886.698768,3210.97871,48.33,47.16
2017-03-09T12:00+01:00,2894.052149,2946.873268,45.49,44
2017-03-09T13:00+01:00,2888.089948,2887.721804,44.07,42.02
2017-03-09T14:00+01:00,2889.878608,2890.819297,46.37,45.68
2017-03-09T15:00+01:00,2886.003178,3162.164454,48.43,46.55
2017-03-09T16:00+01:00,2889.282388,3152.381192,49.96,50
2017-03-09T17:00+01:00,2887.096248,3381.292227,50.93,52.11
2017-03-09T18:00+01:00,2888.884908,3960.419622,52.18,55
2017-03-09T19:00+01:00,2890.077348,4560.04719,55.31,55.63
2017-03-09T20:00+01:00,2889.282388,3292.56058,51.94,53.11
2017-03-09T21:00+01:00,2892.263489,3030.519503,50.05,52.61
2017-03-09T22:00+01:00,2892.462229,2658.972431,47.45,52.11
2017-03-09T23:00+01:00,2894.250889,2520.905221,42.84,46.59
2017-03-10T00:00+01:00,2895.045849,2453.790621,40.02,45
2017-03-10T01:00+01:00,2894.747739,2563.674449,37.07,41.89
2017-03-10T02:00+01:00,2896.337659,2617.069683,34.29,40.24
2017-03-10T03:00+01:00,2897.231989,2431.673906,33.4,40.24
2017-03-10T04:00+01:00,2899.318759,2489.952401,33.43,40.24
2017-03-10T05:00+01:00,2899.914979,2573.431216,37.43,42.21
2017-03-10T06:00+01:00,2901.405529,2747.383875,46.37,48.61
2017-03-10T07:00+01:00,2900.312459,3012.504683,48.59,53
2017-03-10T08:00+01:00,2904.98285,3344.889359,49.43,58.11
2017-03-10T09:00+01:00,2907.16899,3617.435326,48.21,51
2017-03-10T10:00+01:00,2903.98915,3507.280447,44.88,49.51
2017-03-10T11:00+01:00,2896.635769,3410.488647,45.04,46.48
2017-03-10T12:00+01:00,2898.225689,3386.217673,40.75,41.63
2017-03-10T13:00+01:00,2849.931865,3545.838101,40.12,39.9
2017-03-10T14:00+01:00,2843.174704,3527.70734,39.73,41.94
2017-03-10T15:00+01:00,2843.770924,3277.604597,39.54,45.96
2017-03-10T16:00+01:00,2842.876594,2953.12324,45.07,47.01
2017-03-10T17:00+01:00,2878.649797,2694.250161,46.14,50.05
2017-03-10T18:00+01:00,2893.853409,3442.441843,50,56.48
2017-03-10T19:00+01:00,2899.219389,3618.464881,51.51,57.32
2017-03-10T20:00+01:00,2902.399229,2834.33159,47.15,53.11
2017-03-10T21:00+01:00,2905.4797,2433.481014,45.35,48
2017-03-10T22:00+01:00,2910.74631,2437.143951,43.96,44
2017-03-10T23:00+01:00,2911.93875,2410.191577,39.59,40
2017-03-11T00:00+01:00,2915.814181,2624.863408,37.08,33.02
2017-03-11T01:00+01:00,2914.522371,2601.709349,34.39,31.53
2017-03-11T02:00+01:00,2919.292131,2593.865737,33.37,30.13
2017-03-11T03:00+01:00,2918.497171,2600.969654,33.27,29.64
2017-03-11T04:00+01:00,2917.404101,2543.247723,33.28,29.07
2017-03-11T05:00+01:00,2919.490871,2546.748812,33.29,30
2017-03-11T06:00+01:00,2918.298431,2519.410127,33.81,31.77
2017-03-11T07:00+01:00,2918.894651,2717.929982,36.01,34.3
2017-03-11T08:00+01:00,2919.490871,3104.782231,38.06,35
2017-03-11T09:00+01:00,2917.900951,3289.002731,37.03,35.05
2017-03-11T10:00+01:00,2912.03812,3460.691876,34.02,39.39
2017-03-11T11:00+01:00,2907.76521,3575.682793,32.51,32.1
2017-03-11T12:00+01:00,2903.4923,3530.288653,30.37,31.07
2017-03-11T13:00+01:00,2901.008049,3357.321947,28.01,30.19
2017-03-11T14:00+01:00,2897.033249,3231.937225,26.2,29.94
2017-03-11T15:00+01:00,2894.350259,3122.057269,27.19,29.98
2017-03-11T16:00+01:00,2892.959079,2917.597228,30.25,37.89
2017-03-11T17:00+01:00,2894.847109,2690.108579,37.47,46.53
2017-03-11T18:00+01:00,2893.356559,2885.227404,43.94,52
2017-03-11T19:00+01:00,2898.623169,3089.061397,45.57,55
2017-03-11T20:00+01:00,2902.89608,2504.474806,41.84,53
2017-03-11T21:00+01:00,2906.07592,2521.761887,36.02,49.92
2017-03-11T22:00+01:00,2909.35513,2555.256089,35.79,45.42
2017-03-11T23:00+01:00,2910.94505,2465.377557,33,39.35
2017-03-12T00:00+01:00,2913.429301,2492.693672,33.01,44
2017-03-12T01:00+01:00,2915.317331,2522.463053,28.46,37.88
2017-03-12T02:00+01:00,2913.13119,2554.676322,25.87,35
2017-03-12T03:00+01:00,2914.820481,2525.176823,24.88,30
2017-03-12T04:00+01:00,2918.298431,2531.682264,20.92,36.84
2017-03-12T05:00+01:00,2917.503471,2538.350387,18.99,41.58
2017-03-12T06:00+01:00,2918.894651,2521.707416,19.66,45.01
2017-03-12T07:00+01:00,2917.006621,2598.617457,16.47,45.01
2017-03-12T08:00+01:00,2918.695911,2896.025204,20.05,44.18
2017-03-12T09:00+01:00,2913.628041,3119.999847,19.59,44
2017-03-12T10:00+01:00,2911.24316,3275.357164,16.68,46.04
2017-03-12T11:00+01:00,2905.28096,3319.33069,17.91,41.2
2017-03-12T12:00+01:00,2900.709939,3338.811177,17.21,40.59
2017-03-12T13:00+01:00,2899.219389,3225.95267,12.14,38.1
2017-03-12T14:00+01:00,2893.356559,3100.555333,8.9,39.13
2017-03-12T15:00+01:00,2892.263489,2967.338214,10.56,43.52
2017-03-12T16:00+01:00,2890.474828,2728.919569,12.48,50
2017-03-12T17:00+01:00,2889.083648,2709.616516,24.52,51.67
2017-03-12T18:00+01:00,2890.574198,2784.376241,33.63,54
2017-03-12T19:00+01:00,2896.337659,2859.512288,39.63,55
2017-03-12T20:00+01:00,2897.728839,2782.465239,36.27,53
2017-03-12T21:00+01:00,2902.001749,2620.076154,34.33,51
2017-03-12T22:00+01:00,2906.4734,2560.850086,34.37,46
2017-03-12T23:00+01:00,2909.4545,2479.801259,33.22,43.5
2017-03-13T00:00+01:00,2912.63434,2369.068535,30.04,42.99
2017-03-13T01:00+01:00,2911.14379,2409.919271,28.15,40.65
2017-03-13T02:00+01:00,2914.621741,2387.910243,25.84,38.2
2017-03-13T03:00+01:00,2915.217961,2409.525597,25.81,38.2
2017-03-13T04:00+01:00,2917.801581,2399.696855,27.74,39
2017-03-13T05:00+01:00,2915.913551,2577.601006,33.25,40.68
2017-03-13T06:00+01:00,2914.721111,2914.279719,40.64,50.28
2017-03-13T07:00+01:00,2917.602841,2907.345346,46.75,51
2017-03-13T08:00+01:00,2916.311031,3697.527884,46.99,51.99
2017-03-13T09:00+01:00,2915.615441,3839.909352,45.98,51
2017-03-13T10:00+01:00,2910.34883,4064.788491,46.91,47.47
2017-03-13T11:00+01:00,2904.38663,3309.207886,40.96,46.55
2017-03-13T12:00+01:00,2899.418129,3265.453693,39.41,40.49
2017-03-13T13:00+01:00,2897.828209,3611.940692,39.28,40.39
2017-03-13T14:00+01:00,2890.375458,3367.058334,40.6,45.57
2017-03-13T15:00+01:00,2891.071048,3402.680272,42.98,46.72
2017-03-13T16:00+01:00,2889.779238,3357.583836,46.04,52
2017-03-13T17:00+01:00,2893.455929,3224.570166,46.9,52.55
2017-03-13T18:00+01:00,2896.138919,3308.518398,50.59,54
2017-03-13T19:00+01:00,2900.213089,3714.41909,51.59,56.99
2017-03-13T20:00+01:00,2902.597969,3289.336727,49.45,53
2017-03-13T21:00+01:00,2905.77781,3093.789008,46.81,52
2017-03-13T22:00+01:00,2908.16269,3362.948832,44.54,46.1
2017-03-13T23:00+01:00,2912.73371,2791.510675,36.12,45.01
2017-03-14T00:00+01:00,2912.4356,2829.564713,34.58,41.15
2017-03-14T01:00+01:00,2915.913551,3430.345499,33.95,38.65
2017-03-14T02:00+01:00,2916.807881,3306.461183,33.76,37.88
2017-03-14T03:00+01:00,2916.907251,2891.969434,33.51,37.5
2017-03-14T04:00+01:00,2916.311031,2795.956793,32.98,38.2
2017-03-14T05:00+01:00,2916.410401,2894.92739,35.99,40.38
2017-03-14T06:00+01:00,2917.404101,3280.138355,44.96,45.01
2017-03-14T07:00+01:00,2916.708511,4722.773703,48.95,49.03
2017-03-14T08:00+01:00,2919.093391,5332.197721,49.04,50.65
2017-03-14T09:00+01:00,2917.801581,5474.906639,47.43,45.82
2017-03-14T10:00+01:00,2910.24946,5052.784445,45.54,42.99
2017-03-14T11:00+01:00,2900.511199,4905.082166,44.73,41.2
2017-03-14T12:00+01:00,2863.446186,3761.482767,36.96,38.53
2017-03-14T13:00+01:00,2855.496585,3467.728004,36.07,37.89
2017-03-14T14:00+01:00,2853.509185,4148.192062,42.09,40.06
2017-03-14T15:00+01:00,2869.805866,4248.043713,44.17,45.14
2017-03-14T16:00+01:00,2887.990578,5139.371327,45.42,48.55
2017-03-14T17:00+01:00,2889.282388,5115.302027,45.48,52
2017-03-14T18:00+01:00,2890.176718,5409.711748,45.94,55
2017-03-14T19:00+01:00,2890.574198,5421.953481,50.19,55.95
2017-03-14T20:00+01:00,2898.325059,4963.148409,49.05,53
2017-03-14T21:00+01:00,2898.523799,3424.384052,45.78,51
2017-03-14T22:00+01:00,2904.486,3149.443141,45.08,45.1
2017-03-14T23:00+01:00,2905.57907,2619.999303,36.02,41.29
2017-03-15T00:00+01:00,2910.24946,2788.157454,37.39,38.42
2017-03-15T01:00+01:00,2910.54757,2471.338986,36.74,36.8
2017-03-15T02:00+01:00,2912.83308,2571.364938,36.61,36
2017-03-15T03:00+01:00,2911.4419,2656.259147,36.37,36.05
2017-03-15T04:00+01:00,2912.63434,2655.581599,36.29,36.6
2017-03-15T05:00+01:00,2913.23056,2688.364092,40.05,39.73
2017-03-15T06:00+01:00,2912.73371,3865.715814,37.97,45.21
2017-03-15T07:00+01:00,2913.03182,4683.735958,46.08,50.04
2017-03-15T08:00+01:00,2914.820481,4612.009629,46.43,50.53
2017-03-15T09:00+01:00,2909.05702,4173.233379,44.36,47.69
2017-03-15T10:00+01:00,2906.07592,4160.386354,44.08,44.5
2017-03-15T11:00+01:00,2898.026949,4528.741333,40.57,41.2
2017-03-15T12:00+01:00,2892.064749,3702.345376,38.1,36.51
2017-03-15T13:00+01:00,2886.003178,3927.83252,38.85,35.09
2017-03-15T14:00+01:00,2884.611998,3835.204535,37.35,37.2
2017-03-15T15:00+01:00,2883.220818,3625.169857,42.92,39.48
2017-03-15T16:00+01:00,2881.432158,3700.261213,41.56,45.2
2017-03-15T17:00+01:00,2881.730268,3258.734104,42.42,52
2017-03-15T18:00+01:00,2882.922708,3441.513775,46.68,55
2017-03-15T19:00+01:00,2886.698768,4118.826176,49.67,56.46
2017-03-15T20:00+01:00,2888.686168,3664.513756,48.14,54
2017-03-15T21:00+01:00,2894.250889,3097.663256,44.73,51
2017-03-15T22:00+01:00,2894.946479,2895.015623,42.74,44.42
2017-03-15T23:00+01:00,2899.020649,2521.257891,36.96,38.73
2017-03-16T00:00+01:00,2899.418129,2567.960542,36.84,39.16
2017-03-16T01:00+01:00,2902.498599,2472.062632,30.95,37
2017-03-16T02:00+01:00,2903.09482,2358.060847,30.6,36.6
2017-03-16T03:00+01:00,2904.78411,2413.185866,29.69,36.1
2017-03-16T04:00+01:00,2907.06962,2426.792983,29.66,36.6
2017-03-16T05:00+01:00,2906.67214,2423.326112,33.78,39.15
2017-03-16T06:00+01:00,2908.26206,2721.711867,39.99,43.5
2017-03-16T07:00+01:00,2916.509771,3155.641266,43.97,45.48
2017-03-16T08:00+01:00,2907.56647,3435.045467,43.94,46.29
2017-03-16T09:00+01:00,2907.36773,3222.468544,40.09,41.93
2017-03-16T10:00+01:00,2903.88978,3485.123759,40.01,38.71
2017-03-16T11:00+01:00,2896.437029,3649.064694,37.12,35.49
2017-03-16T12:00+01:00,2891.369158,3382.501753,31.57,33.15
2017-03-16T13:00+01:00,2886.301288,3500.015035,31.06,30.93
2017-03-16T14:00+01:00,2881.630898,3686.073759,30.08,33.51
2017-03-16T15:00+01:00,2878.053577,3453.795179,32.01,37.88
2017-03-16T16:00+01:00,2877.755467,3361.877455,39.95,43.5
2017-03-16T17:00+01:00,2876.563027,3183.761874,40.97,52
2017-03-16T18:00+01:00,2880.935307,3340.464928,46.55,54
2017-03-16T19:00+01:00,2883.817038,3997.71657,48.27,56.46
2017-03-16T20:00+01:00,2892.164119,3327.243265,42.1,53
2017-03-16T21:00+01:00,2895.045849,2769.855374,39.02,51
2017-03-16T22:00+01:00,2899.020649,2956.525111,40.69,45.33
2017-03-16T23:00+01:00,2903.29356,2586.065713,35.86,40.2
2017-03-17T00:00+01:00,2904.98285,2622.192205,32.08,40.25
2017-03-17T01:00+01:00,2909.35513,2332.074655,29.08,35.5
2017-03-17T02:00+01:00,2908.95765,2298.391495,29.1,35
2017-03-17T03:00+01:00,2910.54757,2332.246569,29.05,34.49
2017-03-17T04:00+01:00,2910.74631,2313.241601,29.05,36.47
2017-03-17T05:00+01:00,2907.16899,2360.727234,38.08,40.5
2017-03-17T06:00+01:00,2909.15639,2524.571893,40.06,48.83
2017-03-17T07:00+01:00,2909.85198,3435.134011,44.01,50.53
2017-03-17T08:00+01:00,2908.06332,3965.819568,44.04,51
2017-03-17T09:00+01:00,2905.97655,3654.634774,42.92,46.15
2017-03-17T10:00+01:00,2896.536399,3580.211131,40.05,42
2017-03-17T11:00+01:00,2884.313888,3657.725811,38.81,39.8
2017-03-17T12:00+01:00,2876.761767,3579.869843,36.35,38.2
2017-03-17T13:00+01:00,2873.184447,3779.541191,32.84,36.1
2017-03-17T14:00+01:00,2867.222246,3785.904317,37.24,39.9
2017-03-17T15:00+01:00,2864.638626,3541.440371,41.78,44.01
2017-03-17T16:00+01:00,2868.315316,3534.203498,42.1,49.01
2017-03-17T17:00+01:00,2868.116576,3324.408142,40.98,54
2017-03-17T18:00+01:00,2873.383187,3339.188979,41.97,58.78
2017-03-17T19:00+01:00,2879.444757,3718.952801,44.03,58.78
2017-03-17T20:00+01:00,2880.438457,3048.676215,41.66,55.65
2017-03-17T21:00+01:00,2888.189318,2505.753483,40.48,51
2017-03-17T22:00+01:00,2894.648369,2712.61013,40.49,45.01
2017-03-17T23:00+01:00,2897.331359,2564.141001,37.34,44.44
2017-03-18T00:00+01:00,2898.821909,2515.505521,29.33,40.69
2017-03-18T01:00+01:00,2896.536399,2433.547212,29.19,39.52
2017-03-18T02:00+01:00,2897.629469,2378.886743,29.17,36.54
2017-03-18T03:00+01:00,2899.219389,2254.417918,29.15,34.33
2017-03-18T04:00+01:00,2897.033249,2220.457179,29.11,35.65
2017-03-18T05:00+01:00,2898.225689,2278.827012,29.17,36.5
2017-03-18T06:00+01:00,2899.517499,2357.427391,29.17,38.52
2017-03-18T07:00+01:00,2902.597969,2547.068693,36.02,39.98
2017-03-18T08:00+01:00,2903.19419,2579.431993,29.13,44.01
2017-03-18T09:00+01:00,2902.498599,2515.025628,27.78,44.01
2017-03-18T10:00+01:00,2902.101119,2676.995254,24,42.06
2017-03-18T11:00+01:00,2903.79041,2838.188058,24.26,39.47
2017-03-18T12:00+01:00,2902.101119,2866.487262,25.02,34.01
2017-03-18T13:00+01:00,2899.517499,2645.435578,21.59,29.99
2017-03-18T14:00+01:00,2900.411829,2529.17786,18.65,29.99
2017-03-18T15:00+01:00,2897.530099,2611.228216,17.22,35.25
2017-03-18T16:00+01:00,2897.927579,2544.338539,17.43,40
2017-03-18T17:00+01:00,2897.231989,2508.314805,27.17,46.1
2017-03-18T18:00+01:00,2898.126319,2696.171643,33.39,50
2017-03-18T19:00+01:00,2899.318759,2861.523511,39.04,50
2017-03-18T20:00+01:00,2898.126319,2468.718676,36.95,48.51
2017-03-18T21:00+01:00,2899.219389,2583.074933,29.38,46.02
2017-03-18T22:00+01:00,2898.225689,2592.845039,29.2,41
2017-03-18T23:00+01:00,2899.716239,2582.368716,26.47,39.34
2017-03-19T00:00+01:00,2865.036106,2684.820771,24.42,39.79
2017-03-19T01:00+01:00,2867.818466,2684.456636,23.13,36.54
2017-03-19T02:00+01:00,2865.831066,2719.978017,18.82,35.55
2017-03-19T03:00+01:00,2859.968236,2774.049014,15.74,34.98
2017-03-19T04:00+01:00,2880.835937,2824.091546,12.82,36.23
2017-03-19T05:00+01:00,2892.164119,2853.75676,11.9,40.32
2017-03-19T06:00+01:00,2894.250889,2683.135843,12.13,38.92
2017-03-19T07:00+01:00,2894.946479,2854.990262,11.42,38.42
2017-03-19T08:00+01:00,2894.151519,2918.180344,13.9,36.54
2017-03-19T09:00+01:00,2893.257189,3073.892158,15.16,36.54
2017-03-19T10:00+01:00,2892.959079,3103.321034,13.22,38.65
2017-03-19T11:00+01:00,2892.959079,3251.803002,15.33,38.02
2017-03-19T12:00+01:00,2889.878608,3334.643972,12.62,36.54
2017-03-19T13:00+01:00,2889.977978,3423.645284,8.6,34.28
2017-03-19T14:00+01:00,2889.878608,3368.857583,8.51,36.18
2017-03-19T15:00+01:00,2888.785538,3256.914475,5.06,36.54
