Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-09-13T03:00:00.000000,Switzerland,Switzerland,CH,12.42,34.12,98.08,59.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T04:00:00.000000,Switzerland,Switzerland,CH,9.8,31.28,98.44,60.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T05:00:00.000000,Switzerland,Switzerland,CH,11.08,33.3,98.28,62.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T06:00:00.000000,Switzerland,Switzerland,CH,8.23,30.29,98.68,64.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T07:00:00.000000,Switzerland,Switzerland,CH,6.65,29.08,98.91,67.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T08:00:00.000000,Switzerland,Switzerland,CH,11.0,35.86,98.37,72.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T09:00:00.000000,Switzerland,Switzerland,CH,15.16,42.44,97.88,78.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T10:00:00.000000,Switzerland,Switzerland,CH,20.02,49.48,97.28,82.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T11:00:00.000000,Switzerland,Switzerland,CH,21.17,50.97,97.15,83.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T12:00:00.000000,Switzerland,Switzerland,CH,21.23,50.62,97.15,82.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T13:00:00.000000,Switzerland,Switzerland,CH,14.96,41.52,97.93,76.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T14:00:00.000000,Switzerland,Switzerland,CH,10.87,36.03,98.42,75.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T15:00:00.000000,Switzerland,Switzerland,CH,5.8,28.67,98.99,70.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T16:00:00.000000,Switzerland,Switzerland,CH,4.12,26.37,99.25,70.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T17:00:00.000000,Switzerland,Switzerland,CH,4.17,27.98,99.27,78.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T18:00:00.000000,Switzerland,Switzerland,CH,4.17,27.98,99.27,77.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T19:00:00.000000,Switzerland,Switzerland,CH,4.06,26.14,99.27,69.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T20:00:00.000000,Switzerland,Switzerland,CH,3.98,24.57,99.26,63.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T21:00:00.000000,Switzerland,Switzerland,CH,4.13,24.12,99.22,59.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T22:00:00.000000,Switzerland,Switzerland,CH,4.25,24.27,99.2,58.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-13T23:00:00.000000,Switzerland,Switzerland,CH,5.42,25.72,99.05,58.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T00:00:00.000000,Switzerland,Switzerland,CH,14.93,36.49,97.92,57.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T01:00:00.000000,Switzerland,Switzerland,CH,16.74,38.76,97.69,57.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T02:00:00.000000,Switzerland,Switzerland,CH,18.73,41.15,97.45,58.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T03:00:00.000000,Switzerland,Switzerland,CH,8.33,28.99,98.73,58.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T04:00:00.000000,Switzerland,Switzerland,CH,5.69,26.46,99.04,60.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T05:00:00.000000,Switzerland,Switzerland,CH,5.54,26.72,99.07,62.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T06:00:00.000000,Switzerland,Switzerland,CH,4.07,25.75,99.25,65.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T07:00:00.000000,Switzerland,Switzerland,CH,3.87,25.79,99.28,66.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T08:00:00.000000,Switzerland,Switzerland,CH,3.51,25.62,99.34,66.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T09:00:00.000000,Switzerland,Switzerland,CH,3.33,26.11,99.37,69.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T10:00:00.000000,Switzerland,Switzerland,CH,4.77,29.23,99.19,75.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T11:00:00.000000,Switzerland,Switzerland,CH,7.96,34.07,98.79,78.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T12:00:00.000000,Switzerland,Switzerland,CH,10.99,38.57,98.41,81.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T13:00:00.000000,Switzerland,Switzerland,CH,7.77,33.34,98.82,77.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T14:00:00.000000,Switzerland,Switzerland,CH,5.12,28.69,99.14,72.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T15:00:00.000000,Switzerland,Switzerland,CH,3.84,27.12,99.31,74.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T16:00:00.000000,Switzerland,Switzerland,CH,4.22,28.68,99.27,79.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T17:00:00.000000,Switzerland,Switzerland,CH,4.27,28.69,99.26,80.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T18:00:00.000000,Switzerland,Switzerland,CH,4.24,28.55,99.27,79.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T19:00:00.000000,Switzerland,Switzerland,CH,8.22,30.95,98.67,70.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T20:00:00.000000,Switzerland,Switzerland,CH,20.04,43.99,97.04,66.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T21:00:00.000000,Switzerland,Switzerland,CH,14.75,37.72,97.75,65.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T22:00:00.000000,Switzerland,Switzerland,CH,13.77,36.35,97.87,64.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-14T23:00:00.000000,Switzerland,Switzerland,CH,12.83,35.04,98.02,61.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T00:00:00.000000,Switzerland,Switzerland,CH,13.62,35.89,97.89,60.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T01:00:00.000000,Switzerland,Switzerland,CH,14.37,36.71,97.83,60.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T02:00:00.000000,Switzerland,Switzerland,CH,13.14,35.1,98.0,60.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T03:00:00.000000,Switzerland,Switzerland,CH,13.2,35.29,98.0,61.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T04:00:00.000000,Switzerland,Switzerland,CH,9.45,31.44,98.55,66.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T05:00:00.000000,Switzerland,Switzerland,CH,11.98,35.14,98.25,69.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T06:00:00.000000,Switzerland,Switzerland,CH,14.11,38.29,97.96,72.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T07:00:00.000000,Switzerland,Switzerland,CH,13.83,38.8,98.02,75.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T08:00:00.000000,Switzerland,Switzerland,CH,9.74,34.84,98.58,77.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T09:00:00.000000,Switzerland,Switzerland,CH,14.26,41.87,98.05,83.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T10:00:00.000000,Switzerland,Switzerland,CH,17.8,46.89,97.56,86.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T11:00:00.000000,Switzerland,Switzerland,CH,17.79,47.2,97.46,86.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T12:00:00.000000,Switzerland,Switzerland,CH,17.07,46.36,97.51,86.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T13:00:00.000000,Switzerland,Switzerland,CH,15.29,43.34,97.76,83.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T14:00:00.000000,Switzerland,Switzerland,CH,10.72,36.28,98.38,78.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T15:00:00.000000,Switzerland,Switzerland,CH,11.1,36.01,98.37,77.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T16:00:00.000000,Switzerland,Switzerland,CH,13.76,37.94,98.03,73.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T17:00:00.000000,Switzerland,Switzerland,CH,13.99,37.96,98.02,73.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T18:00:00.000000,Switzerland,Switzerland,CH,11.09,34.54,98.35,72.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T19:00:00.000000,Switzerland,Switzerland,CH,14.91,38.47,97.85,70.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T20:00:00.000000,Switzerland,Switzerland,CH,16.81,40.6,97.62,70.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T21:00:00.000000,Switzerland,Switzerland,CH,18.71,42.59,97.29,69.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T22:00:00.000000,Switzerland,Switzerland,CH,15.43,38.41,97.8,66.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-15T23:00:00.000000,Switzerland,Switzerland,CH,13.15,35.58,98.09,65.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T00:00:00.000000,Switzerland,Switzerland,CH,14.97,37.7,97.86,65.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T01:00:00.000000,Switzerland,Switzerland,CH,14.51,37.11,97.9,64.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T02:00:00.000000,Switzerland,Switzerland,CH,14.31,36.87,97.9,64.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T03:00:00.000000,Switzerland,Switzerland,CH,16.51,39.64,97.65,66.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T04:00:00.000000,Switzerland,Switzerland,CH,14.18,37.48,97.97,68.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T05:00:00.000000,Switzerland,Switzerland,CH,11.66,34.7,98.31,69.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T06:00:00.000000,Switzerland,Switzerland,CH,17.57,42.2,97.62,73.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T07:00:00.000000,Switzerland,Switzerland,CH,11.38,35.71,98.35,74.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T08:00:00.000000,Switzerland,Switzerland,CH,11.5,36.54,98.33,75.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T09:00:00.000000,Switzerland,Switzerland,CH,10.05,35.08,98.51,76.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T10:00:00.000000,Switzerland,Switzerland,CH,9.45,34.52,98.58,76.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T11:00:00.000000,Switzerland,Switzerland,CH,14.52,41.38,97.93,79.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T12:00:00.000000,Switzerland,Switzerland,CH,14.75,41.77,97.86,79.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T13:00:00.000000,Switzerland,Switzerland,CH,10.41,35.66,98.38,75.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T14:00:00.000000,Switzerland,Switzerland,CH,9.33,34.03,98.53,74.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T15:00:00.000000,Switzerland,Switzerland,CH,13.17,38.04,97.94,74.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T16:00:00.000000,Switzerland,Switzerland,CH,7.29,30.93,98.8,73.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T17:00:00.000000,Switzerland,Switzerland,CH,4.64,28.17,99.16,75.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T18:00:00.000000,Switzerland,Switzerland,CH,4.6,28.66,99.19,76.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T19:00:00.000000,Switzerland,Switzerland,CH,12.89,36.05,97.96,66.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T20:00:00.000000,Switzerland,Switzerland,CH,19.09,43.23,96.99,66.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T21:00:00.000000,Switzerland,Switzerland,CH,26.69,51.96,96.09,66.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T22:00:00.000000,Switzerland,Switzerland,CH,18.05,41.0,97.32,59.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-16T23:00:00.000000,Switzerland,Switzerland,CH,16.61,38.61,97.61,57.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T00:00:00.000000,Switzerland,Switzerland,CH,16.12,37.82,97.74,56.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T01:00:00.000000,Switzerland,Switzerland,CH,12.74,33.62,98.15,54.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T02:00:00.000000,Switzerland,Switzerland,CH,17.8,39.34,97.55,54.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T03:00:00.000000,Switzerland,Switzerland,CH,15.54,36.88,97.84,55.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T04:00:00.000000,Switzerland,Switzerland,CH,4.53,25.87,99.16,63.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T05:00:00.000000,Switzerland,Switzerland,CH,4.82,27.95,99.12,72.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T06:00:00.000000,Switzerland,Switzerland,CH,5.1,29.12,99.1,74.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T07:00:00.000000,Switzerland,Switzerland,CH,12.81,37.91,98.14,75.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T08:00:00.000000,Switzerland,Switzerland,CH,12.58,38.51,98.25,77.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T09:00:00.000000,Switzerland,Switzerland,CH,9.49,35.07,98.62,77.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T10:00:00.000000,Switzerland,Switzerland,CH,8.65,34.09,98.73,77.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T11:00:00.000000,Switzerland,Switzerland,CH,8.0,33.18,98.79,77.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T12:00:00.000000,Switzerland,Switzerland,CH,7.91,33.08,98.77,76.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T13:00:00.000000,Switzerland,Switzerland,CH,11.99,37.91,98.22,76.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T14:00:00.000000,Switzerland,Switzerland,CH,12.57,37.97,98.13,75.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T15:00:00.000000,Switzerland,Switzerland,CH,6.4,30.18,98.9,71.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T16:00:00.000000,Switzerland,Switzerland,CH,5.49,29.13,99.03,73.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T17:00:00.000000,Switzerland,Switzerland,CH,4.8,28.77,99.16,77.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T18:00:00.000000,Switzerland,Switzerland,CH,5.22,28.83,99.08,74.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T19:00:00.000000,Switzerland,Switzerland,CH,11.88,34.34,98.14,63.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T20:00:00.000000,Switzerland,Switzerland,CH,13.56,35.83,97.91,60.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T21:00:00.000000,Switzerland,Switzerland,CH,15.12,37.13,97.65,58.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T22:00:00.000000,Switzerland,Switzerland,CH,13.43,35.07,97.81,57.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-17T23:00:00.000000,Switzerland,Switzerland,CH,15.75,37.82,97.47,56.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T00:00:00.000000,Switzerland,Switzerland,CH,16.37,38.58,97.36,56.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T01:00:00.000000,Switzerland,Switzerland,CH,16.6,38.73,97.37,55.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T02:00:00.000000,Switzerland,Switzerland,CH,16.52,38.5,97.38,54.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T03:00:00.000000,Switzerland,Switzerland,CH,18.91,41.5,97.08,55.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T04:00:00.000000,Switzerland,Switzerland,CH,7.49,29.53,98.66,62.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T05:00:00.000000,Switzerland,Switzerland,CH,5.13,27.77,99.0,67.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T06:00:00.000000,Switzerland,Switzerland,CH,4.56,28.14,99.12,72.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T07:00:00.000000,Switzerland,Switzerland,CH,13.94,39.25,97.96,72.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T08:00:00.000000,Switzerland,Switzerland,CH,9.93,35.66,98.49,75.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T09:00:00.000000,Switzerland,Switzerland,CH,12.16,39.18,98.24,79.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T10:00:00.000000,Switzerland,Switzerland,CH,17.18,46.27,97.62,83.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T11:00:00.000000,Switzerland,Switzerland,CH,17.18,46.36,97.55,83.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T12:00:00.000000,Switzerland,Switzerland,CH,17.44,46.6,97.41,83.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T13:00:00.000000,Switzerland,Switzerland,CH,17.11,45.65,97.33,81.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T14:00:00.000000,Switzerland,Switzerland,CH,16.22,43.27,97.44,76.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T15:00:00.000000,Switzerland,Switzerland,CH,6.47,30.85,98.91,74.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T16:00:00.000000,Switzerland,Switzerland,CH,4.63,28.49,99.14,75.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T17:00:00.000000,Switzerland,Switzerland,CH,4.44,28.64,99.21,78.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T18:00:00.000000,Switzerland,Switzerland,CH,4.39,28.6,99.23,78.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T19:00:00.000000,Switzerland,Switzerland,CH,5.74,28.33,98.81,68.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T20:00:00.000000,Switzerland,Switzerland,CH,12.67,35.41,97.73,63.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T21:00:00.000000,Switzerland,Switzerland,CH,15.85,38.11,97.23,57.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T22:00:00.000000,Switzerland,Switzerland,CH,16.07,37.9,97.34,55.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-18T23:00:00.000000,Switzerland,Switzerland,CH,13.6,34.83,97.78,54.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T00:00:00.000000,Switzerland,Switzerland,CH,6.4,26.18,98.82,52.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T01:00:00.000000,Switzerland,Switzerland,CH,4.56,23.79,99.13,51.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
