Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (CH)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2025-07-28T11:00+02:00,1859.049664,412.5,4706.663795,85.41
2025-07-28T12:00+02:00,1859.149769,412.5,4923.296564,79.9
2025-07-28T13:00+02:00,1857.568111,412.5,5026.294766,77.97
2025-07-28T14:00+02:00,1858.098667,412.5,5013.499962,75.02
2025-07-28T15:00+02:00,1856.697197,412.5,4829.315946,78.1
2025-07-28T16:00+02:00,1857.568111,412.5,5130.138985,79.8
2025-07-28T17:00+02:00,1858.529119,412.5,5424.918686,81.92
2025-07-28T18:00+02:00,1859.450084,412.5,5424.452839,92.06
2025-07-28T19:00+02:00,1860.100767,412.5,5491.574495,99.75
2025-07-28T20:00+02:00,1859.600242,412.5,5416.890595,106.09
2025-07-28T21:00+02:00,1859.029643,412.5,5126.425347,103.84
2025-07-28T22:00+02:00,1861.602342,412.5,4905.931944,98.72
2025-07-28T23:00+02:00,1861.652394,412.5,4412.880332,93.22
2025-07-29T00:00+02:00,1862.002762,412.5,3908.575252,83.21
2025-07-29T01:00+02:00,1863.334158,412.5,3425.613333,80.03
2025-07-29T02:00+02:00,1864.054914,412.5,3353.691414,77.63
2025-07-29T03:00+02:00,1864.935838,412.5,3230.430358,76.58
2025-07-29T04:00+02:00,1866.337307,412.5,3532.206938,77.01
2025-07-29T05:00+02:00,1866.337307,412.5,4194.880693,80.16
2025-07-29T06:00+02:00,1865.656593,412.5,4978.842033,94.02
2025-07-29T07:00+02:00,1865.676614,412.5,5142.240732,101.87
2025-07-29T08:00+02:00,1864.074935,412.5,5316.184826,94.98
2025-07-29T09:00+02:00,1864.475355,412.5,6080.088977,80.98
2025-07-29T10:00+02:00,1866.807801,412.5,6956.128857,72.6
2025-07-29T11:00+02:00,1864.455334,412.5,7249.318131,56.89
2025-07-29T12:00+02:00,1860.871575,412.5,7388.339405,41.06
2025-07-29T13:00+02:00,1859.850504,412.5,6902.215212,36.66
2025-07-29T14:00+02:00,1858.799402,412.5,6739.635347,24.35
2025-07-29T15:00+02:00,1856.697197,412.5,6343.142983,60.07
2025-07-29T16:00+02:00,1855.495938,412.5,6642.833546,74.06
2025-07-29T17:00+02:00,1854.464856,412.5,6438.960541,77.85
2025-07-29T18:00+02:00,1856.727229,412.5,6025.718079,90.02
2025-07-29T19:00+02:00,1857.127649,412.5,6192.835854,102.47
2025-07-29T20:00+02:00,1856.767271,412.5,6211.875309,104.69
2025-07-29T21:00+02:00,1858.529119,412.5,6173.143216,105.84
2025-07-29T22:00+02:00,1859.670315,412.5,5355.895159,104.7
2025-07-29T23:00+02:00,1861.852604,412.5,4327.583802,94.48
2025-07-30T00:00+02:00,1863.654494,412.5,3816.772744,93.53
2025-07-30T01:00+02:00,1864.605491,412.5,3511.804367,90.02
2025-07-30T02:00+02:00,1863.474305,412.5,3169.251686,86.03
2025-07-30T03:00+02:00,1865.476404,412.5,3214.39286,85.09
2025-07-30T04:00+02:00,1866.557538,412.5,3530.336484,86.09
2025-07-30T05:00+02:00,1867.638672,412.5,4403.481734,91.76
2025-07-30T06:00+02:00,1868.209271,412.5,5425.461444,98.34
2025-07-30T07:00+02:00,1868.359428,412.5,5897.817426,99.51
2025-07-30T08:00+02:00,1868.159218,412.5,6189.259478,93.96
2025-07-30T09:00+02:00,1865.676614,412.5,5953.17787,76.41
2025-07-30T10:00+02:00,1862.903706,412.5,6293.874127,69.15
2025-07-30T11:00+02:00,1859.329958,412.5,6426.776975,70.05
2025-07-30T12:00+02:00,1856.527019,412.5,6323.947914,42.69
2025-07-30T13:00+02:00,1690.572976,412.5,5902.160382,23.59
2025-07-30T14:00+02:00,1854.795203,412.5,5532.591934,20.05
2025-07-30T15:00+02:00,1853.7441,412.5,4955.852704,51.18
2025-07-30T16:00+02:00,1853.063386,412.5,5034.606631,74.35
2025-07-30T17:00+02:00,1855.566011,412.5,5692.623035,78.67
2025-07-30T18:00+02:00,1856.54704,412.5,6341.55119,90
2025-07-30T19:00+02:00,1856.196672,412.5,7036.106639,99.13
2025-07-30T20:00+02:00,1855.265696,412.5,7020.949214,106.23
2025-07-30T21:00+02:00,1855.7462,412.5,6839.14594,108.9
2025-07-30T22:00+02:00,1857.568111,412.5,6430.107012,102.66
2025-07-30T23:00+02:00,1858.469056,412.5,5001.84021,91.89
2025-07-31T00:00+02:00,1858.649245,412.5,3965.117894,86.94
2025-07-31T01:00+02:00,1860.030693,412.5,3448.217566,82.65
2025-07-31T02:00+02:00,1860.731428,412.5,3234.035739,81.77
2025-07-31T03:00+02:00,1861.57231,412.5,3237.886531,81.01
2025-07-31T04:00+02:00,1861.3721,412.5,3524.083498,81.99
2025-07-31T05:00+02:00,1861.352079,412.5,3840.994586,86.11
2025-07-31T06:00+02:00,1861.702447,412.5,5132.208491,91.47
2025-07-31T07:00+02:00,1859.400032,412.5,5704.708039,96.71
2025-07-31T08:00+02:00,1858.499087,412.5,5524.459328,94.71
2025-07-31T09:00+02:00,1858.398982,412.5,5477.871599,81.73
2025-07-31T10:00+02:00,1856.647145,412.5,5803.471229,72.32
2025-07-31T11:00+02:00,1853.223554,412.5,6331.631641,63.2
2025-07-31T12:00+02:00,1852.923239,412.5,6089.102828,50.66
2025-07-31T13:00+02:00,1851.341581,412.5,5939.018485,34.64
2025-07-31T14:00+02:00,1847.787854,412.5,5691.055351,37.76
2025-07-31T15:00+02:00,1850.760972,412.5,5413.248057,51.27
2025-07-31T16:00+02:00,1851.561812,412.5,6003.04098,71.92
2025-07-31T17:00+02:00,1849.589743,412.5,6748.926027,82.05
2025-07-31T18:00+02:00,1849.539691,412.5,6806.066759,97.17
2025-07-31T19:00+02:00,1848.738851,412.5,7423.380909,108.36
2025-07-31T20:00+02:00,1848.788904,412.5,7268.021345,110.3
2025-07-31T21:00+02:00,1851.822085,412.5,7539.130064,113.92
2025-07-31T22:00+02:00,1854.34473,412.5,6593.312039,108.94
2025-07-31T23:00+02:00,1857.94851,412.5,4846.231016,100.02
2025-08-01T00:00+02:00,1858.999612,379.1666667,4278.007716,97.42
2025-08-01T01:00+02:00,1860.070735,379.1666667,3579.29303,91.99
2025-08-01T02:00+02:00,1861.432163,379.1666667,3454.764524,88.57
2025-08-01T03:00+02:00,1861.652394,379.1666667,3472.758612,86.95
2025-08-01T04:00+02:00,1861.231953,379.1666667,3390.255089,87.99
2025-08-01T05:00+02:00,1862.072835,379.1666667,3855.055799,92.93
2025-08-01T06:00+02:00,1861.602342,379.1666667,4792.807017,102.16
2025-08-01T07:00+02:00,1861.3721,379.1666667,5581.597412,103.81
2025-08-01T08:00+02:00,1794.431897,379.1666667,5398.554139,101.55
2025-08-01T09:00+02:00,1668.199512,379.1666667,5760.95879,96.79
2025-08-01T10:00+02:00,1565.962291,379.1666667,6203.225874,87
2025-08-01T11:00+02:00,1555.411226,379.1666667,6514.948103,81.13
2025-08-01T12:00+02:00,1553.649378,379.1666667,6849.882598,73.7
2025-08-01T13:00+02:00,1551.947593,379.1666667,6614.298816,64.5
2025-08-01T14:00+02:00,1549.645179,379.1666667,6865.090068,66.08
2025-08-01T15:00+02:00,1549.27479,379.1666667,6837.071507,71.82
2025-08-01T16:00+02:00,1549.224738,379.1666667,6550.253661,74.95
2025-08-01T17:00+02:00,1544.920224,379.1666667,5930.025012,80.31
2025-08-01T18:00+02:00,1547.743184,379.1666667,5674.585235,92.68
2025-08-01T19:00+02:00,1551.026628,379.1666667,6038.176801,103.58
2025-08-01T20:00+02:00,1554.88067,379.1666667,8641.983005,109.56
2025-08-01T21:00+02:00,1557.453368,379.1666667,7620.888969,111.94
2025-08-01T22:00+02:00,1557.913851,379.1666667,6195.405151,107.73
2025-08-01T23:00+02:00,1559.655677,379.1666667,4651.61307,101.3
2025-08-02T00:00+02:00,1559.855887,379.1666667,4176.059842,101.04
2025-08-02T01:00+02:00,1560.917,379.1666667,4100.262374,96.23
2025-08-02T02:00+02:00,1561.857987,379.1666667,3876.005316,94.53
2025-08-02T03:00+02:00,1562.859037,379.1666667,3737.016065,91.98
2025-08-02T04:00+02:00,1565.121409,379.1666667,3096.251911,92.13
2025-08-02T05:00+02:00,1566.622984,379.1666667,3142.619408,92.93
2025-08-02T06:00+02:00,1568.444895,379.1666667,3203.751676,92.09
2025-08-02T07:00+02:00,1568.164601,379.1666667,3190.224548,92.11
2025-08-02T08:00+02:00,1569.025504,379.1666667,3484.377658,83.34
2025-08-02T09:00+02:00,1568.795262,379.1666667,3899.179675,76.29
2025-08-02T10:00+02:00,1568.625084,379.1666667,4305.505672,57.34
2025-08-02T11:00+02:00,1567.54395,379.1666667,4870.230213,28.17
2025-08-02T12:00+02:00,1567.323719,379.1666667,5628.461328,4.33
2025-08-02T13:00+02:00,1567.443845,379.1666667,5809.688965,-1.37
2025-08-02T14:00+02:00,1569.125609,379.1666667,5802.299892,-2.38
2025-08-02T15:00+02:00,1566.622984,379.1666667,5514.22906,1.87
2025-08-02T16:00+02:00,1567.563971,379.1666667,5185.909077,40.18
2025-08-02T17:00+02:00,1567.493898,379.1666667,4928.191322,70.27
2025-08-02T18:00+02:00,1567.794212,379.1666667,4912.082933,85.06
2025-08-02T19:00+02:00,1567.824244,379.1666667,5131.06801,99.1
2025-08-02T20:00+02:00,1567.844265,379.1666667,5485.809423,105.79
2025-08-02T21:00+02:00,1566.793163,379.1666667,5061.252837,105.18
2025-08-02T22:00+02:00,1568.444895,379.1666667,4527.203073,101.42
2025-08-02T23:00+02:00,1570.647205,379.1666667,4133.749722,96.35
2025-08-03T00:00+02:00,1573.330018,379.1666667,4036.634711,80.33
2025-08-03T01:00+02:00,1573.430123,379.1666667,4012.673539,74.11
2025-08-03T02:00+02:00,1574.901666,379.1666667,3628.315977,71.71
2025-08-03T03:00+02:00,1574.97174,379.1666667,2779.568652,70.37
2025-08-03T04:00+02:00,1574.551299,379.1666667,2767.957172,69.41
2025-08-03T05:00+02:00,1573.850564,379.1666667,2733.770499,67.03
2025-08-03T06:00+02:00,1573.550249,379.1666667,2881.741074,63.79
2025-08-03T07:00+02:00,1572.76943,379.1666667,3164.253163,48.06
2025-08-03T08:00+02:00,1570.74731,379.1666667,3911.100858,19.45
2025-08-03T09:00+02:00,1569.646155,379.1666667,4951.893758,-0.47
2025-08-03T10:00+02:00,1568.695157,379.1666667,5901.874601,-7.14
2025-08-03T11:00+02:00,1566.993373,379.1666667,6417.123337,1.6
2025-08-03T12:00+02:00,1566.262606,379.1666667,6737.302503,-0.57
2025-08-03T13:00+02:00,1566.092428,379.1666667,6887.114513,-3.24
2025-08-03T14:00+02:00,1563.659877,379.1666667,6565.315624,-3.58
2025-08-03T15:00+02:00,1561.237336,379.1666667,5828.457453,-6.38
2025-08-03T16:00+02:00,1560.256307,379.1666667,5136.568251,-8.61
2025-08-03T17:00+02:00,1560.056097,379.1666667,4864.853353,4
2025-08-03T18:00+02:00,1559.055047,379.1666667,4534.143441,70
2025-08-03T19:00+02:00,1559.51553,379.1666667,4663.746369,82.06
2025-08-03T20:00+02:00,1561.787913,379.1666667,5087.137601,82.2
2025-08-03T21:00+02:00,1562.859037,379.1666667,4602.997182,86.9
2025-08-03T22:00+02:00,1564.32057,379.1666667,4546.019064,88.77
2025-08-03T23:00+02:00,1565.892218,379.1666667,3920.977307,78.16
2025-08-04T00:00+02:00,1568.024454,379.1666667,2655.39327,77.18
2025-08-04T01:00+02:00,1569.395892,379.1666667,2407.054395,73.12
2025-08-04T02:00+02:00,1570.426974,379.1666667,2411.027502,71.88
2025-08-04T03:00+02:00,1572.028653,379.1666667,2364.003159,70.8
2025-08-04T04:00+02:00,1572.669325,379.1666667,2642.353881,72.42
2025-08-04T05:00+02:00,1573.600302,379.1666667,3121.10402,78.37
2025-08-04T06:00+02:00,1573.149829,379.1666667,4304.708327,88.31
2025-08-04T07:00+02:00,1573.430123,379.1666667,4870.801501,101.01
2025-08-04T08:00+02:00,1573.069745,379.1666667,5229.55201,100.02
2025-08-04T09:00+02:00,1571.067645,379.1666667,5494.991123,91
2025-08-04T10:00+02:00,1568.795262,379.1666667,4970.89671,81.73
2025-08-04T11:00+02:00,1566.242585,379.1666667,5691.117757,72.55
2025-08-04T12:00+02:00,1563.820045,379.1666667,6406.172737,48.34
2025-08-04T13:00+02:00,1559.935971,379.1666667,6808.183687,27
2025-08-04T14:00+02:00,1558.684659,379.1666667,7131.212016,10.83
2025-08-04T15:00+02:00,1556.031877,379.1666667,7005.104459,20.44
2025-08-04T16:00+02:00,1554.109861,379.1666667,7058.442662,36.97
2025-08-04T17:00+02:00,1551.346964,379.1666667,7113.859209,67.1
2025-08-04T18:00+02:00,1549.645179,379.1666667,6350.73175,82.93
2025-08-04T19:00+02:00,1548.844339,379.1666667,5781.086246,95.06
2025-08-04T20:00+02:00,1549.324843,379.1666667,5139.346796,97.93
2025-08-04T21:00+02:00,1552.848538,379.1666667,4755.503851,90.97
2025-08-04T22:00+02:00,1555.311121,379.1666667,3834.149973,80.95
2025-08-04T23:00+02:00,1556.582454,379.1666667,3504.262959,73.32
2025-08-05T00:00+02:00,1557.953893,379.1666667,2951.109869,69.55
2025-08-05T01:00+02:00,1560.256307,379.1666667,2928.298986,69.01
2025-08-05T02:00+02:00,1561.337441,379.1666667,2862.546164,62.05
2025-08-05T03:00+02:00,1562.818995,379.1666667,2637.41619,66.57
2025-08-05T04:00+02:00,1565.34164,379.1666667,2727.053887,63
2025-08-05T05:00+02:00,1565.121409,379.1666667,3464.754089,67.49
2025-08-05T06:00+02:00,1566.022354,379.1666667,3834.516142,79.25
2025-08-05T07:00+02:00,1566.192533,379.1666667,4506.266242,82.29
2025-08-05T08:00+02:00,1565.94227,379.1666667,4888.337266,74.96
2025-08-05T09:00+02:00,1562.238386,379.1666667,5336.881986,63.13
2025-08-05T10:00+02:00,1562.558722,379.1666667,5825.549284,63.33
2025-08-05T11:00+02:00,1556.982874,379.1666667,6180.757271,20.04
2025-08-05T12:00+02:00,1552.928622,379.1666667,6781.763037,-4.98
2025-08-05T13:00+02:00,1545.100413,379.1666667,7038.484345,-10.2
2025-08-05T14:00+02:00,1542.697893,379.1666667,7155.936991,-5.5
2025-08-05T15:00+02:00,1543.338565,379.1666667,6387.332693,-1.49
2025-08-05T16:00+02:00,1541.03615,379.1666667,5603.321456,28.49
2025-08-05T17:00+02:00,1542.117284,379.1666667,5482.970551,64.71
2025-08-05T18:00+02:00,1542.797998,379.1666667,5544.771097,69.79
2025-08-05T19:00+02:00,1544.940245,379.1666667,4711.48533,80.61
2025-08-05T20:00+02:00,1548.804297,379.1666667,4639.041119,87.24
2025-08-05T21:00+02:00,1553.509231,379.1666667,5563.335824,85.14
2025-08-05T22:00+02:00,1557.853788,379.1666667,4065.266372,79.94
2025-08-05T23:00+02:00,1561.387493,379.1666667,3336.343809,72.31
2025-08-06T00:00+02:00,1565.54185,379.1666667,3021.462774,74.88
2025-08-06T01:00+02:00,1567.54395,379.1666667,3065.071849,73.26
2025-08-06T02:00+02:00,1569.826344,379.1666667,2768.795988,73.59
2025-08-06T03:00+02:00,1571.628233,379.1666667,2639.824089,73.5
2025-08-06T04:00+02:00,1573.299987,379.1666667,2920.923924,73.07
2025-08-06T05:00+02:00,1575.031803,379.1666667,3561.028065,73.56
2025-08-06T06:00+02:00,1574.57132,379.1666667,4157.890788,89.53
2025-08-06T07:00+02:00,1574.551299,379.1666667,4329.924258,97.62
2025-08-06T08:00+02:00,1572.899567,379.1666667,4475.228596,82.08
2025-08-06T09:00+02:00,1570.296837,379.1666667,4786.644836,84.03
2025-08-06T10:00+02:00,1567.724139,379.1666667,5796.268877,81.41
2025-08-06T11:00+02:00,1565.061346,379.1666667,7181.84624,77.05
2025-08-06T12:00+02:00,1562.31847,379.1666667,7804.543955,70.54
2025-08-06T13:00+02:00,1560.086129,379.1666667,7900.18496,62.31
2025-08-06T14:00+02:00,1558.834816,379.1666667,7664.581018,62.39
2025-08-06T15:00+02:00,1558.284239,379.1666667,7241.087386,63.09
2025-08-06T16:00+02:00,1556.412276,379.1666667,6634.620579,72.29
2025-08-06T17:00+02:00,1556.552423,379.1666667,5967.51677,73.54
2025-08-06T18:00+02:00,1555.581404,379.1666667,5593.60598,94.61
2025-08-06T19:00+02:00,1555.331142,379.1666667,6686.598435,111.32
2025-08-06T20:00+02:00,1558.114061,379.1666667,7192.371872,113.3
2025-08-06T21:00+02:00,1561.417525,379.1666667,7070.278541,115.49
2025-08-06T22:00+02:00,1564.440696,379.1666667,5360.703226,114.95
2025-08-06T23:00+02:00,1565.361661,379.1666667,4099.926992,103.3
2025-08-07T00:00+02:00,1568.464916,379.1666667,3447.856426,101.16
2025-08-07T01:00+02:00,1570.627184,379.1666667,3235.641937,97.27
2025-08-07T02:00+02:00,1572.499147,379.1666667,3146.701393,95.92
2025-08-07T03:00+02:00,1573.149829,379.1666667,3115.239282,94.01
2025-08-07T04:00+02:00,1573.930648,379.1666667,3113.760318,93.07
2025-08-07T05:00+02:00,1574.701456,379.1666667,3526.326664,101.11
2025-08-07T06:00+02:00,1574.751509,379.1666667,4971.666756,103.67
2025-08-07T07:00+02:00,1574.731488,379.1666667,4962.484312,102.97
2025-08-07T08:00+02:00,1573.450144,379.1666667,4588.984076,98.61
2025-08-07T09:00+02:00,1569.846365,379.1666667,5881.243309,75.51
2025-08-07T10:00+02:00,1565.722039,379.1666667,6579.69366,69.98
2025-08-07T11:00+02:00,1560.616685,379.1666667,7259.923862,69.71
2025-08-07T12:00+02:00,1553.148853,379.1666667,7792.382089,4.61
2025-08-07T13:00+02:00,1550.826418,379.1666667,7885.161911,-0.1
2025-08-07T14:00+02:00,1546.622008,379.1666667,7982.390673,-0.96
2025-08-07T15:00+02:00,1544.539825,379.1666667,7568.237139,14.01
2025-08-07T16:00+02:00,1542.417599,379.1666667,7176.453566,53.2
2025-08-07T17:00+02:00,1541.83699,379.1666667,6797.816773,73.23
2025-08-07T18:00+02:00,1540.215289,379.1666667,6463.787391,97.2
2025-08-07T19:00+02:00,1540.615709,379.1666667,7214.478481,107.61
2025-08-07T20:00+02:00,1542.938145,379.1666667,7338.993618,114.07
2025-08-07T21:00+02:00,1548.67416,379.1666667,6633.302335,106.6
2025-08-07T22:00+02:00,1551.577205,379.1666667,6412.522853,104.64
2025-08-07T23:00+02:00,1554.910701,379.1666667,4649.541177,98.32
2025-08-08T00:00+02:00,1557.153053,379.1666667,3639.00877,90.81
2025-08-08T01:00+02:00,1559.015005,379.1666667,3573.466466,88.71
2025-08-08T02:00+02:00,1560.536601,379.1666667,3540.525181,84.36
2025-08-08T03:00+02:00,1563.890118,379.1666667,3467.471179,85.34
2025-08-08T04:00+02:00,1566.292638,379.1666667,3434.62634,84.7
2025-08-08T05:00+02:00,1567.594003,379.1666667,3632.174283,88.75
2025-08-08T06:00+02:00,1567.924349,379.1666667,4287.528528,99.91
2025-08-08T07:00+02:00,1567.263656,379.1666667,4551.621381,101.55
2025-08-08T08:00+02:00,1564.160402,379.1666667,5271.45061,97.82
2025-08-08T09:00+02:00,1560.336391,379.1666667,6108.433049,83.14
2025-08-08T10:00+02:00,1553.949693,379.1666667,7076.344195,68.29
2025-08-08T11:00+02:00,1546.802197,379.1666667,7676.963475,67.96
2025-08-08T12:00+02:00,1541.43657,379.1666667,8175.092395,17.27
2025-08-08T13:00+02:00,1539.814869,379.1666667,8460.571007,10.91
2025-08-08T14:00+02:00,1536.911825,379.1666667,8306.995767,17.87
2025-08-08T15:00+02:00,1533.20794,379.1666667,7897.063812,9.95
2025-08-08T16:00+02:00,1532.927646,379.1666667,7467.123642,29.49
2025-08-08T17:00+02:00,1533.00773,379.1666667,6883.165294,73.5
2025-08-08T18:00+02:00,1532.306996,379.1666667,6197.507701,98.97
2025-08-08T19:00+02:00,1532.787499,379.1666667,6500.317044,108.59
2025-08-08T20:00+02:00,1535.41025,379.1666667,6285.866356,110.38
2025-08-08T21:00+02:00,1540.665762,379.1666667,5627.072162,105.97
2025-08-08T22:00+02:00,1546.241609,379.1666667,5149.264727,106.7
2025-08-08T23:00+02:00,1550.025578,379.1666667,3906.546634,101.53
2025-08-09T00:00+02:00,1553.108811,379.1666667,3936.234558,104.16
2025-08-09T01:00+02:00,1556.212066,379.1666667,3605.107042,101.89
2025-08-09T02:00+02:00,1557.633557,379.1666667,3661.791923,100.4
2025-08-09T03:00+02:00,1559.815845,379.1666667,3580.502846,98.94
2025-08-09T04:00+02:00,1559.755782,379.1666667,3531.796902,96.77
2025-08-09T05:00+02:00,1562.138281,379.1666667,3694.608415,96.99
2025-08-09T06:00+02:00,1564.460717,379.1666667,3451.887335,99.05
2025-08-09T07:00+02:00,1564.841115,379.1666667,3793.001285,92.11
2025-08-09T08:00+02:00,1562.818995,379.1666667,4529.594923,77.23
2025-08-09T09:00+02:00,1559.035026,379.1666667,5675.539108,41.13
2025-08-09T10:00+02:00,1552.808496,379.1666667,6751.904624,7.95
2025-08-09T11:00+02:00,1544.539825,379.1666667,7483.934054,8.04
2025-08-09T12:00+02:00,1538.61361,379.1666667,7927.139612,-5.32
2025-08-09T13:00+02:00,1531.506156,379.1666667,8008.160925,-12.69
2025-08-09T14:00+02:00,1526.921347,379.1666667,7903.924949,-13.95
2025-08-09T15:00+02:00,1523.948229,379.1666667,7580.860699,-5
2025-08-09T16:00+02:00,1524.378681,379.1666667,6855.604318,34.86
2025-08-09T17:00+02:00,1522.897127,379.1666667,6079.823214,65.06
2025-08-09T18:00+02:00,1519.843925,379.1666667,5125.292607,83.1
2025-08-09T19:00+02:00,1520.514628,379.1666667,5048.758898,103.7
2025-08-09T20:00+02:00,1525.599962,379.1666667,4811.559562,106.64
2025-08-09T21:00+02:00,1532.286975,379.1666667,4422.577994,106.04
2025-08-09T22:00+02:00,1536.090964,379.1666667,4171.414702,103.69
2025-08-09T23:00+02:00,1539.714764,379.1666667,3916.879507,98.05
2025-08-10T00:00+02:00,1541.496633,379.1666667,3507.684135,86.94
2025-08-10T01:00+02:00,1545.100413,379.1666667,3432.532773,83.11
2025-08-10T02:00+02:00,1547.843289,379.1666667,3430.878072,82.03
2025-08-10T03:00+02:00,1549.575105,379.1666667,3411.576397,80.09
2025-08-10T04:00+02:00,1550.47605,379.1666667,3480.582574,78.05
2025-08-10T05:00+02:00,1553.128832,379.1666667,3447.213834,78.14
2025-08-10T06:00+02:00,1554.250008,379.1666667,3510.78909,74.56
2025-08-10T07:00+02:00,1553.87962,379.1666667,3761.129249,70.13
2025-08-10T08:00+02:00,1553.128832,379.1666667,4710.172885,48.95
2025-08-10T09:00+02:00,1548.944444,379.1666667,5930.795638,1.49
2025-08-10T10:00+02:00,1544.84014,379.1666667,6609.29426,-3.67
2025-08-10T11:00+02:00,1541.196318,379.1666667,7400.103346,-12.78
2025-08-10T12:00+02:00,1536.661562,379.1666667,7892.348968,-11.03
2025-08-10T13:00+02:00,1533.788549,379.1666667,8121.344695,-22.22
2025-08-10T14:00+02:00,1530.685295,379.1666667,7993.658458,-22.62
2025-08-10T15:00+02:00,1529.083615,379.1666667,7444.216879,-11.05
2025-08-10T16:00+02:00,1529.684245,379.1666667,6789.074421,-1.18
2025-08-10T17:00+02:00,1531.025652,379.1666667,6023.24398,56.83
2025-08-10T18:00+02:00,1534.989809,379.1666667,5365.656096,80.36
2025-08-10T19:00+02:00,1536.110985,379.1666667,4753.047769,102.19
2025-08-10T20:00+02:00,1535.530376,379.1666667,4466.06084,108.2
2025-08-10T21:00+02:00,1537.512455,379.1666667,4476.194234,108.01
2025-08-10T22:00+02:00,1541.096213,379.1666667,4106.8352,106.49
2025-08-10T23:00+02:00,1544.920224,379.1666667,3506.066206,101.19
2025-08-11T00:00+02:00,1546.601987,379.1666667,3588.811513,89.66
2025-08-11T01:00+02:00,1548.023478,379.1666667,3519.476113,87.02
2025-08-11T02:00+02:00,1550.47605,379.1666667,3459.923611,84.49
2025-08-11T03:00+02:00,1552.177835,379.1666667,3640.152476,83.08
2025-08-11T04:00+02:00,1552.778465,379.1666667,3753.854495,86.56
2025-08-11T05:00+02:00,1553.849588,379.1666667,4094.523893,98.08
2025-08-11T06:00+02:00,1555.481299,379.1666667,4511.174978,107.49
2025-08-11T07:00+02:00,1555.781614,379.1666667,4237.539282,104.99
2025-08-11T08:00+02:00,1554.510281,379.1666667,4976.238175,104.32
2025-08-11T09:00+02:00,1552.107761,379.1666667,5772.797765,83.51
2025-08-11T10:00+02:00,1546.872271,379.1666667,6710.274565,55.07
2025-08-11T11:00+02:00,1540.815919,379.1666667,7800.635756,38.87
2025-08-11T12:00+02:00,1535.660513,379.1666667,8323.662533,3.94
2025-08-11T13:00+02:00,1531.125757,379.1666667,8286.776768,-0.02
2025-08-11T14:00+02:00,1527.321767,379.1666667,8285.310335,0.92
2025-08-11T15:00+02:00,1525.279626,379.1666667,7920.475003,13.03
2025-08-11T16:00+02:00,1523.077316,379.1666667,7629.933551,54.12
2025-08-11T17:00+02:00,1523.477736,379.1666667,6828.764627,88.38
2025-08-11T18:00+02:00,1522.516728,379.1666667,6299.345487,108.1
2025-08-11T19:00+02:00,1522.14634,379.1666667,6280.90028,114.92
2025-08-11T20:00+02:00,1524.518828,379.1666667,6196.772509,114.81
2025-08-11T21:00+02:00,1532.887604,379.1666667,5738.531509,114.88
2025-08-11T22:00+02:00,1537.532476,379.1666667,4259.829272,112.8
2025-08-11T23:00+02:00,1538.913925,379.1666667,3782.575502,102.11
2025-08-12T00:00+02:00,1541.336465,379.1666667,3396.410249,98.79
2025-08-12T01:00+02:00,1544.499783,379.1666667,3189.643255,96.48
2025-08-12T02:00+02:00,1549.244759,379.1666667,3356.754436,93.99
2025-08-12T03:00+02:00,1551.447069,379.1666667,3356.683282,93.93
2025-08-12T04:00+02:00,1550.025578,379.1666667,3206.622677,95.19
2025-08-12T05:00+02:00,1551.376995,379.1666667,3659.250739,106.02
2025-08-12T06:00+02:00,1552.528202,379.1666667,4384.749445,114.29
2025-08-12T07:00+02:00,1552.928622,379.1666667,4371.205627,110.94
2025-08-12T08:00+02:00,1551.376995,379.1666667,5156.942908,105.8
2025-08-12T09:00+02:00,1547.903352,379.1666667,6234.517681,86.56
2025-08-12T10:00+02:00,1544.43972,379.1666667,7123.240665,70.29
2025-08-12T11:00+02:00,1539.464502,379.1666667,7477.000368,39.08
2025-08-12T12:00+02:00,1531.686345,379.1666667,7926.556065,15.3
2025-08-12T13:00+02:00,1527.752219,379.1666667,8150.353771,11.04
2025-08-12T14:00+02:00,1525.419773,379.1666667,8020.253981,11.36
2025-08-12T15:00+02:00,1522.596812,379.1666667,7927.796732,27.09
2025-08-12T16:00+02:00,1519.74382,379.1666667,7337.956396,70.36
2025-08-12T17:00+02:00,1515.309169,379.1666667,6725.676556,93.23
2025-08-12T18:00+02:00,1513.607384,379.1666667,5930.518734,106.89
2025-08-12T19:00+02:00,1512.686419,379.1666667,5755.704616,134.45
2025-08-12T20:00+02:00,1514.688518,379.1666667,5216.380423,149.77
2025-08-12T21:00+02:00,1520.14424,379.1666667,4997.512557,138.44
2025-08-12T22:00+02:00,1527.001431,379.1666667,4195.644774,110.79
2025-08-12T23:00+02:00,1531.285925,379.1666667,3420.084063,99.89
2025-08-13T00:00+02:00,1535.690544,379.1666667,3529.704853,98.77
2025-08-13T01:00+02:00,1539.364397,379.1666667,3282.511484,92.03
2025-08-13T02:00+02:00,1541.496633,379.1666667,3283.294388,89.45
2025-08-13T03:00+02:00,1542.918124,379.1666667,3371.775006,86.71
2025-08-13T04:00+02:00,1545.070381,379.1666667,3283.417526,87.3
2025-08-13T05:00+02:00,1545.370696,379.1666667,3733.71247,94.77
2025-08-13T06:00+02:00,1546.742134,379.1666667,4768.128973,105.86
