Date (GMT+1),Nuclear,Renewable,Day Ahead Auction (CH),Day Ahead Auction (IT-North-CH)
2016-02-22T10:00+01:00,3070.747425,5448.267456,37.74,43.06
2016-02-22T11:00+01:00,3066.027145,5468.039736,37.06,40
2016-02-22T12:00+01:00,3062.230398,4718.840604,35.07,37
2016-02-22T13:00+01:00,3059.665028,4487.788417,35.17,38.1
2016-02-22T14:00+01:00,3060.280717,4776.431342,36.01,40
2016-02-22T15:00+01:00,3062.538242,4422.397069,37.29,41.99
2016-02-22T16:00+01:00,3063.56439,4140.811609,37.93,40.24
2016-02-22T17:00+01:00,3065.821915,4106.91586,38.6,42.82
2016-02-22T18:00+01:00,3067.053292,4598.569727,40.24,45.63
2016-02-22T19:00+01:00,3066.540218,4217.131695,39.94,45
2016-02-22T20:00+01:00,3066.027145,4389.099524,36.33,41.79
2016-02-22T21:00+01:00,3072.389261,3998.693977,35.96,37.67
2016-02-22T22:00+01:00,3074.133713,3351.682793,31.46,35.38
2016-02-22T23:00+01:00,3073.723253,3043.259965,23.84,34.17
2016-02-23T00:00+01:00,3074.441557,3375.127112,27.07,31.6
2016-02-23T01:00+01:00,3077.417386,3175.28822,25.64,29.08
2016-02-23T02:00+01:00,3079.982755,3085.365097,24.57,29.01
2016-02-23T03:00+01:00,3079.469681,3091.623782,24.63,26
2016-02-23T04:00+01:00,3080.701059,3019.036634,24.94,26.65
2016-02-23T05:00+01:00,3078.340919,3104.058383,27.09,30.6
2016-02-23T06:00+01:00,3079.059222,3594.242455,34.54,36.24
2016-02-23T07:00+01:00,3076.801697,4607.597268,37,38.6
2016-02-23T08:00+01:00,3080.187985,4977.71129,38.97,44.99
2016-02-23T09:00+01:00,3078.546148,5440.557569,39.69,46
2016-02-23T10:00+01:00,3076.288623,5454.71763,39.83,43.95
2016-02-23T11:00+01:00,3079.572296,5504.737558,37.09,41.82
2016-02-23T12:00+01:00,3078.033074,4859.970013,34.1,36.25
2016-02-23T13:00+01:00,3078.751378,4703.269085,33.47,36
2016-02-23T14:00+01:00,3078.956607,5257.009997,35.52,38.89
2016-02-23T15:00+01:00,3084.292576,5173.183766,36.83,40.47
2016-02-23T16:00+01:00,3090.449463,4861.404854,36.73,39.99
2016-02-23T17:00+01:00,3095.067129,4702.480971,36.75,39.88
2016-02-23T18:00+01:00,3094.656669,5856.646018,39.64,44.99
2016-02-23T19:00+01:00,3094.45144,5386.005535,38.92,43.17
2016-02-23T20:00+01:00,3096.093276,4579.075823,36.53,38.67
2016-02-23T21:00+01:00,3099.37695,4254.07387,34.62,35.83
2016-02-23T22:00+01:00,3102.660623,4142.312903,31.42,33.71
2016-02-23T23:00+01:00,3102.660623,3903.346719,27.05,30.26
2016-02-24T00:00+01:00,3103.071082,3840.166828,26.96,30.3
2016-02-24T01:00+01:00,3105.841681,3755.10659,25.45,27.47
2016-02-24T02:00+01:00,3103.481541,3682.558695,24.97,25.67
2016-02-24T03:00+01:00,3105.533837,3727.851627,23.68,25
2016-02-24T04:00+01:00,3104.918148,3742.170299,24.01,26.53
2016-02-24T05:00+01:00,3104.405074,3689.612231,26.62,30
2016-02-24T06:00+01:00,3101.53186,3802.046718,32.85,35.86
2016-02-24T07:00+01:00,3099.684794,3790.364638,36.67,37.5
2016-02-24T08:00+01:00,3098.863876,4326.20186,39.04,42.89
2016-02-24T09:00+01:00,2679.785096,5144.4219,39.03,40.5
2016-02-24T10:00+01:00,1420.291232,4953.940646,38.62,37.75
2016-02-24T11:00+01:00,3100.197868,4643.988878,35.27,36
2016-02-24T12:00+01:00,3100.710942,4195.463194,32.28,34.99
2016-02-24T13:00+01:00,3100.095253,4285.456545,32.48,35.08
2016-02-24T14:00+01:00,3096.195891,3763.502762,36.03,36
2016-02-24T15:00+01:00,3095.169743,4652.310918,36.91,38.29
2016-02-24T16:00+01:00,3092.399144,4742.16422,36.93,37.7
2016-02-24T17:00+01:00,3095.990662,4662.607487,36.7,44
2016-02-24T18:00+01:00,3097.837728,7292.496292,40.05,48
2016-02-24T19:00+01:00,3097.837728,6499.097925,38.94,45.85
2016-02-24T20:00+01:00,3099.069105,4708.7829,37.14,42.02
2016-02-24T21:00+01:00,3101.429245,4405.923082,35.74,41
2016-02-24T22:00+01:00,3102.250163,4357.723286,32.03,35.86
2016-02-24T23:00+01:00,3103.789385,3782.045292,31.2,34.63
2016-02-25T00:00+01:00,3104.199844,3823.957498,28.02,33.2
2016-02-25T01:00+01:00,3106.25214,3692.644782,28.63,31.17
2016-02-25T02:00+01:00,3103.481541,3784.950535,26.47,30
2016-02-25T03:00+01:00,3102.352778,3790.602909,26.43,28.93
2016-02-25T04:00+01:00,3103.378926,3775.181481,26.05,29
2016-02-25T05:00+01:00,3100.300483,3781.251505,30.09,31.91
2016-02-25T06:00+01:00,3097.940343,4313.139073,33.88,35.4
2016-02-25T07:00+01:00,3099.890023,4647.420398,36.2,37.39
2016-02-25T08:00+01:00,3097.324654,6089.492813,37.01,43.5
2016-02-25T09:00+01:00,3102.455393,4964.718572,35.69,42.72
2016-02-25T10:00+01:00,3100.710942,4994.341704,35.7,40.92
2016-02-25T11:00+01:00,3101.634475,4716.503525,35.76,36
2016-02-25T12:00+01:00,3101.121401,4526.700441,34.28,34.99
2016-02-25T13:00+01:00,3093.117448,4617.82033,34.77,34.99
2016-02-25T14:00+01:00,3099.17172,4605.727844,35.57,35.69
2016-02-25T15:00+01:00,3096.093276,4521.646251,35.61,36.58
2016-02-25T16:00+01:00,3098.145572,4539.685992,35.07,37.24
2016-02-25T17:00+01:00,3100.300483,4475.158995,34.96,43.7
2016-02-25T18:00+01:00,3100.300483,6588.04489,39.64,46.29
2016-02-25T19:00+01:00,3098.658646,7244.400386,38.9,47
2016-02-25T20:00+01:00,3101.32663,5133.93283,36.07,42.99
2016-02-25T21:00+01:00,3099.069105,3859.172466,34.02,40.5
2016-02-25T22:00+01:00,3100.403097,3835.420536,33.54,35.08
2016-02-25T23:00+01:00,3105.944296,3745.750464,30.18,32.77
2016-02-26T00:00+01:00,3105.225992,3671.299324,28.6,32
2016-02-26T01:00+01:00,3107.893977,3673.374931,28.36,27.85
2016-02-26T02:00+01:00,3103.071082,3644.731531,27.42,26.25
2016-02-26T03:00+01:00,3107.791362,3690.847747,27.19,26.15
2016-02-26T04:00+01:00,3106.970444,3752.795213,25.38,26.25
2016-02-26T05:00+01:00,3102.763237,3757.396088,28.79,30.5
2016-02-26T06:00+01:00,3102.558008,4051.240938,31.42,36
2016-02-26T07:00+01:00,3098.863876,4610.400175,36.99,38.97
2016-02-26T08:00+01:00,3101.224016,5606.183363,37.52,45
2016-02-26T09:00+01:00,3100.095253,5016.31715,35.55,45.5
2016-02-26T10:00+01:00,3098.863876,5072.218947,34.23,43.56
2016-02-26T11:00+01:00,3097.940343,4848.682133,34.1,39
2016-02-26T12:00+01:00,3097.222039,4715.689162,32.74,36
2016-02-26T13:00+01:00,3096.60635,4736.729491,33,36
2016-02-26T14:00+01:00,3096.503736,4671.54217,33.12,37.42
2016-02-26T15:00+01:00,3098.042957,4516.762409,34.65,37.55
2016-02-26T16:00+01:00,3098.658646,4372.098291,34.61,37.5
2016-02-26T17:00+01:00,3097.016809,4134.881257,34.65,43.8
2016-02-26T18:00+01:00,3100.403097,7325.961392,39.78,49.51
2016-02-26T19:00+01:00,3101.121401,6518.72831,38.41,46.44
2016-02-26T20:00+01:00,3103.68677,4127.104591,35.65,44
2016-02-26T21:00+01:00,3104.405074,4335.272997,32.15,41.08
2016-02-26T22:00+01:00,3104.712918,4434.119217,33.01,35.55
2016-02-26T23:00+01:00,3105.944296,3983.743996,28.54,34.86
2016-02-27T00:00+01:00,3108.304436,4143.629249,31.9,33.78
2016-02-27T01:00+01:00,3106.970444,3796.090527,29.75,31.52
2016-02-27T02:00+01:00,3107.688747,3763.310388,27.93,30.4
2016-02-27T03:00+01:00,3108.81751,3685.916864,26.93,31.36
2016-02-27T04:00+01:00,3107.893977,3733.431753,24.84,31.31
2016-02-27T05:00+01:00,3106.662599,3748.633245,26.09,31.53
2016-02-27T06:00+01:00,3105.431222,3775.048768,29.12,33
2016-02-27T07:00+01:00,3104.199844,3840.183439,29.27,33.53
2016-02-27T08:00+01:00,3105.841681,4476.472968,31.59,36
2016-02-27T09:00+01:00,3103.584156,4677.674365,33.53,34
2016-02-27T10:00+01:00,3101.942319,4696.606423,31.84,34.99
2016-02-27T11:00+01:00,3099.787409,4661.463169,31.11,33
2016-02-27T12:00+01:00,3095.785432,4273.435892,28.85,30.72
2016-02-27T13:00+01:00,3092.0913,4193.701039,28.29,28.89
2016-02-27T14:00+01:00,3088.602397,3983.616637,28.01,28.55
2016-02-27T15:00+01:00,3086.037028,3828.797782,28.27,29.65
2016-02-27T16:00+01:00,3083.882117,3715.501874,31.04,33
2016-02-27T17:00+01:00,3085.831798,3839.676737,33.57,38.2
2016-02-27T18:00+01:00,3085.831798,4619.233987,34.01,46.45
2016-02-27T19:00+01:00,3086.550101,4590.393227,34.36,46
2016-02-27T20:00+01:00,3087.884094,4290.970459,31.71,40.01
2016-02-27T21:00+01:00,3089.833775,3867.771114,31.01,35
2016-02-27T22:00+01:00,3093.220062,4042.197611,31.61,31.39
2016-02-27T23:00+01:00,3095.067129,3879.381499,28.05,28.16
2016-02-28T00:00+01:00,3095.272358,3694.786532,24.5,26.17
2016-02-28T01:00+01:00,3094.554055,3742.792601,21.6,21.9
2016-02-28T02:00+01:00,3095.888047,3781.774149,19.92,19.15
2016-02-28T03:00+01:00,3095.169743,3841.63636,17.55,17.73
2016-02-28T04:00+01:00,3095.785432,3739.316349,14.53,17.31
2016-02-28T05:00+01:00,3094.964514,3756.760772,13.88,17.46
2016-02-28T06:00+01:00,3095.067129,3788.135251,12.82,20.4
2016-02-28T07:00+01:00,3098.96649,3715.976008,13.32,20.27
2016-02-28T08:00+01:00,3094.759284,3804.75242,17.16,24.65
2016-02-28T09:00+01:00,3096.195891,3893.946363,19.43,27.38
2016-02-28T10:00+01:00,3101.018786,3928.238974,16.33,36
2016-02-28T11:00+01:00,3101.942319,4030.36638,17.05,37
2016-02-28T12:00+01:00,3101.429245,4013.995366,15.8,34.38
2016-02-28T13:00+01:00,3100.197868,4055.195485,12.88,30.55
2016-02-28T14:00+01:00,3098.145572,3968.928046,10.08,30.4
2016-02-28T15:00+01:00,3093.835751,3816.973827,10.01,30.86
2016-02-28T16:00+01:00,3095.888047,3788.176057,11.24,30
2016-02-28T17:00+01:00,3095.477588,3880.999747,21.5,32
2016-02-28T18:00+01:00,3092.0913,4156.305292,31.04,36.68
2016-02-28T19:00+01:00,3093.733136,4109.294873,29.09,37.5
2016-02-28T20:00+01:00,3094.656669,3883.220499,28.81,36.68
2016-02-28T21:00+01:00,3096.60635,3587.925517,24.59,34.83
2016-02-28T22:00+01:00,3096.503736,3675.030588,23.84,30.4
2016-02-28T23:00+01:00,3096.401121,3567.918629,23.34,25
2016-02-29T00:00+01:00,3096.81158,3389.451058,21.77,20.57
2016-02-29T01:00+01:00,3098.863876,3389.569893,19.92,18.19
2016-02-29T02:00+01:00,3096.401121,3319.334672,18.73,17.6
2016-02-29T03:00+01:00,3094.964514,3331.607587,17.48,17
2016-02-29T04:00+01:00,3094.861899,3338.054732,18.03,17.01
2016-02-29T05:00+01:00,3095.888047,3405.826291,21.6,20.03
2016-02-29T06:00+01:00,3091.578226,5110.174909,29.29,33.42
2016-02-29T07:00+01:00,3091.680841,6689.181635,35.34,37
2016-02-29T08:00+01:00,3090.039004,7300.666326,36.32,41.81
2016-02-29T09:00+01:00,3091.372996,7913.523682,35.99,45.84
2016-02-29T10:00+01:00,3091.167767,7859.251326,34.93,45.79
2016-02-29T11:00+01:00,3094.348825,8192.239328,36.09,43.29
2016-02-29T12:00+01:00,3095.374973,6020.214481,34.34,37
2016-02-29T13:00+01:00,3095.888047,4972.928762,34.62,36
2016-02-29T14:00+01:00,3093.733136,4952.217218,35.11,38
2016-02-29T15:00+01:00,3096.503736,5921.18331,35.9,40.99
2016-02-29T16:00+01:00,3097.016809,6135.619553,34.95,40
2016-02-29T17:00+01:00,3099.479564,7043.330683,35.04,39.99
2016-02-29T18:00+01:00,3100.710942,6957.479169,36.36,43.2
2016-02-29T19:00+01:00,3099.274335,8263.257222,36.38,42.78
2016-02-29T20:00+01:00,3100.608327,7158.703312,34.21,40
2016-02-29T21:00+01:00,3100.813556,5021.052828,32.17,36.71
2016-02-29T22:00+01:00,3102.865852,5052.873122,31.56,33.07
2016-02-29T23:00+01:00,2681.016473,3673.884503,30.29,32
2016-03-01T00:00+01:00,1417.828477,3470.225649,28.31,29.2
2016-03-01T01:00+01:00,1416.597099,3413.37688,26.29,25.72
2016-03-01T02:00+01:00,1417.623247,3345.910996,25.28,25
2016-03-01T03:00+01:00,1417.315403,3307.022681,25.67,25
2016-03-01T04:00+01:00,3101.73709,3370.312047,25.9,25
2016-03-01T05:00+01:00,3108.304436,3552.012394,28.95,28
2016-03-01T06:00+01:00,3109.535813,6269.04474,34.1,34.73
2016-03-01T07:00+01:00,3108.509665,6810.428737,38.01,37.99
2016-03-01T08:00+01:00,3107.483517,7986.445776,39.07,41.16
2016-03-01T09:00+01:00,3107.996591,7768.958327,39,41.76
2016-03-01T10:00+01:00,3108.304436,6368.896275,37.84,37.99
2016-03-01T11:00+01:00,3107.586132,5534.017986,35.01,35.96
2016-03-01T12:00+01:00,3103.892,4205.53242,32.97,33.16
2016-03-01T13:00+01:00,3102.044934,4283.610468,32.88,33
2016-03-01T14:00+01:00,3100.505712,4523.2122,33.67,33.99
2016-03-01T15:00+01:00,3098.556031,4708.045987,35.94,34.5
2016-03-01T16:00+01:00,3098.556031,4750.958736,36.27,36.96
2016-03-01T17:00+01:00,3096.195891,4327.855094,36.24,40.99
2016-03-01T18:00+01:00,3095.169743,7130.567243,36.75,45.84
2016-03-01T19:00+01:00,3094.656669,6447.933367,37.13,45.1
2016-03-01T20:00+01:00,3093.220062,5460.680198,36.46,41.79
2016-03-01T21:00+01:00,3096.503736,4538.417252,34.83,37.46
2016-03-01T22:00+01:00,3097.324654,4081.578782,33.94,33
2016-03-01T23:00+01:00,3100.403097,3674.743193,31.53,31.67
2016-03-02T00:00+01:00,3102.250163,3714.790654,27.7,29.3
2016-03-02T01:00+01:00,3100.710942,3655.036097,25.45,26.4
2016-03-02T02:00+01:00,3099.37695,3522.833565,24.16,26.41
2016-03-02T03:00+01:00,3099.17172,3481.548056,24.05,25.87
2016-03-02T04:00+01:00,3097.222039,3488.650168,24.02,27.49
2016-03-02T05:00+01:00,3092.809603,3910.231413,27,30.83
2016-03-02T06:00+01:00,3092.296529,4602.481509,33.16,37
2016-03-02T07:00+01:00,3090.346848,5329.224939,36.68,38.1
2016-03-02T08:00+01:00,3088.294553,7101.648701,37.72,41.5
2016-03-02T09:00+01:00,3089.320701,6486.954858,38.41,42
2016-03-02T10:00+01:00,3086.344872,6133.125291,37.65,40.01
2016-03-02T11:00+01:00,3082.44551,5782.203045,37.42,37.95
2016-03-02T12:00+01:00,3082.24028,4804.265234,34.47,34.12
2016-03-02T13:00+01:00,3078.340919,4539.395174,34.68,33.91
2016-03-02T14:00+01:00,3076.699082,4611.262357,35.29,37.55
2016-03-02T15:00+01:00,3074.544172,5278.541334,35.12,39
2016-03-02T16:00+01:00,3081.521977,6119.676194,36.42,41.27
2016-03-02T17:00+01:00,3091.167767,5908.744737,37.91,39
2016-03-02T18:00+01:00,3093.425292,7101.375712,37.65,43.92
2016-03-02T19:00+01:00,3093.425292,6375.647168,37.66,43
2016-03-02T20:00+01:00,3092.912218,4991.271748,37.62,38.39
2016-03-02T21:00+01:00,3097.837728,4148.332477,34.63,34.12
2016-03-02T22:00+01:00,3101.018786,3801.817422,30.7,32.3
2016-03-02T23:00+01:00,3103.276311,3843.679455,28.69,31.28
2016-03-03T00:00+01:00,3107.996591,3738.817384,25.32,27.08
2016-03-03T01:00+01:00,3107.175673,3588.787671,22.63,24.05
2016-03-03T02:00+01:00,3107.175673,3531.235421,22.06,22.18
2016-03-03T03:00+01:00,3101.121401,3572.678963,20.78,20.99
2016-03-03T04:00+01:00,3098.658646,3570.529447,20.43,20
2016-03-03T05:00+01:00,3096.195891,3625.66569,24.19,24.9
2016-03-03T06:00+01:00,3098.556031,4450.712967,32.06,32.39
2016-03-03T07:00+01:00,3097.427269,4881.369897,35,39.02
2016-03-03T08:00+01:00,3096.708965,6380.708265,37.1,45.5
2016-03-03T09:00+01:00,3094.348825,6594.824673,37.1,43.5
2016-03-03T10:00+01:00,3096.503736,5559.472286,37.1,38.4
2016-03-03T11:00+01:00,3094.45144,5488.844021,37.02,39.01
2016-03-03T12:00+01:00,3097.940343,4871.534148,35.02,33.99
2016-03-03T13:00+01:00,3094.24621,4919.305886,34.96,32.76
2016-03-03T14:00+01:00,3089.936389,5104.315588,35.95,39.01
2016-03-03T15:00+01:00,3092.399144,5474.840588,36.49,39.02
2016-03-03T16:00+01:00,3090.962537,5921.002383,36.94,42.14
2016-03-03T17:00+01:00,3092.296529,7641.575307,36.49,37.99
2016-03-03T18:00+01:00,3094.656669,9176.495678,40.74,44
2016-03-03T19:00+01:00,3093.425292,9364.604296,39.66,44.3
2016-03-03T20:00+01:00,3094.24621,8785.866616,36.44,39.99
2016-03-03T21:00+01:00,3097.222039,4813.092139,33.49,35.63
2016-03-03T22:00+01:00,3096.503736,4361.335805,32,32.62
2016-03-03T23:00+01:00,3099.479564,3978.30194,30.09,29.1
2016-03-04T00:00+01:00,3097.427269,3517.320237,28.23,29.33
2016-03-04T01:00+01:00,3098.453416,3590.635234,25.27,25.85
2016-03-04T02:00+01:00,3097.735113,3529.426698,24.59,23.12
2016-03-04T03:00+01:00,3100.813556,3686.776147,24.4,26.87
2016-03-04T04:00+01:00,3101.121401,3606.824957,24.06,24.57
2016-03-04T05:00+01:00,3099.069105,3684.661938,27.59,28.4
2016-03-04T06:00+01:00,3099.069105,4477.803701,33.72,33.5
2016-03-04T07:00+01:00,3097.837728,5203.403546,36.43,39
2016-03-04T08:00+01:00,3098.556031,5745.090759,35.19,43.84
2016-03-04T09:00+01:00,3097.837728,5874.361061,35.63,42.03
2016-03-04T10:00+01:00,3096.81158,5732.603778,35.2,38.44
2016-03-04T11:00+01:00,3098.145572,5277.461407,35.38,37
2016-03-04T12:00+01:00,3092.399144,5318.35921,32.47,33.94
2016-03-04T13:00+01:00,3096.195891,5243.459085,32.48,32.52
2016-03-04T14:00+01:00,3091.167767,5681.789512,36.44,34
2016-03-04T15:00+01:00,3091.988685,5154.695158,35.19,38.4
2016-03-04T16:00+01:00,3094.861899,5242.692457,35.17,39.28
2016-03-04T17:00+01:00,3091.988685,5735.92043,35.03,41.9
2016-03-04T18:00+01:00,3091.270382,8046.097309,36.73,53.76
2016-03-04T19:00+01:00,3098.145572,7604.942968,36.94,52.21
2016-03-04T20:00+01:00,3097.324654,5061.513459,34.78,43.91
2016-03-04T21:00+01:00,3095.169743,4407.526683,34.15,38.4
2016-03-04T22:00+01:00,3094.861899,4844.422677,32.89,35.5
2016-03-04T23:00+01:00,3099.37695,3940.538444,31.03,32.23
2016-03-05T00:00+01:00,3099.787409,3699.736423,31.03,34.06
2016-03-05T01:00+01:00,3096.093276,3504.429687,29.81,29.7
2016-03-05T02:00+01:00,3097.324654,3551.566519,28.23,27.9
2016-03-05T03:00+01:00,3095.374973,3515.216266,28.87,27.97
2016-03-05T04:00+01:00,3097.529883,3534.005313,27.51,27.97
2016-03-05T05:00+01:00,3095.682817,3679.87337,29.02,28.51
2016-03-05T06:00+01:00,3094.759284,3664.364433,30.54,31.09
2016-03-05T07:00+01:00,3095.990662,3968.149089,31.46,31.94
2016-03-05T08:00+01:00,3094.759284,4247.817191,31.09,36.03
2016-03-05T09:00+01:00,3095.067129,3894.495475,30.56,44
2016-03-05T10:00+01:00,3095.785432,3818.982562,27.91,47.45
2016-03-05T11:00+01:00,3095.272358,3737.881293,27.32,45
2016-03-05T12:00+01:00,3094.24621,3826.070605,27.06,37
2016-03-05T13:00+01:00,3094.348825,3741.880967,25.91,31.81
2016-03-05T14:00+01:00,3094.348825,3684.339967,24.74,31.78
2016-03-05T15:00+01:00,3096.401121,3775.050622,24.74,31.87
2016-03-05T16:00+01:00,3093.527907,3685.462441,24.6,34.3
2016-03-05T17:00+01:00,3095.272358,4249.849624,28.08,36.05
2016-03-05T18:00+01:00,3094.759284,7637.156306,33.68,41
2016-03-05T19:00+01:00,3093.527907,7523.302073,34.1,44
2016-03-05T20:00+01:00,3097.119424,5103.912854,33.11,37.97
2016-03-05T21:00+01:00,3096.401121,4444.026158,32.1,34.53
2016-03-05T22:00+01:00,3097.119424,4049.108067,31.02,31.09
2016-03-05T23:00+01:00,3099.992638,3535.696452,30.04,28.36
2016-03-06T00:00+01:00,3098.453416,3637.748515,24.79,27.97
2016-03-06T01:00+01:00,3098.248187,3552.754318,21.79,23
2016-03-06T02:00+01:00,3098.658646,3582.459757,20,22.46
2016-03-06T03:00+01:00,3098.761261,3579.017785,18.51,22.46
2016-03-06T04:00+01:00,3098.658646,3572.53267,18.87,22.46
2016-03-06T05:00+01:00,3096.81158,3540.662199,19.92,25.01
2016-03-06T06:00+01:00,3096.914195,3527.213899,23.01,26.5
2016-03-06T07:00+01:00,3096.914195,3527.121235,21.36,26.1
2016-03-06T08:00+01:00,3097.016809,3636.911631,19.19,31.87
2016-03-06T09:00+01:00,3100.197868,3759.991541,19,37.09
2016-03-06T10:00+01:00,3097.940343,3730.991124,18.94,39.94
2016-03-06T11:00+01:00,3096.81158,3899.997053,18.67,41.72
2016-03-06T12:00+01:00,3096.914195,3848.166316,16.64,39
2016-03-06T13:00+01:00,3096.093276,3881.039947,14.9,35.99
2016-03-06T14:00+01:00,3098.453416,3853.944005,13.7,35.98
2016-03-06T15:00+01:00,3095.888047,3746.571281,13.37,37
2016-03-06T16:00+01:00,3095.990662,3669.388728,13.56,37
2016-03-06T17:00+01:00,3095.990662,3648.044593,19.83,38
2016-03-06T18:00+01:00,3094.759284,4375.876855,30.11,49.4
2016-03-06T19:00+01:00,3096.503736,5358.331423,33.07,48.5
2016-03-06T20:00+01:00,3096.401121,4458.287212,31.72,43.91
2016-03-06T21:00+01:00,3098.761261,4352.056252,30.83,39.95
2016-03-06T22:00+01:00,3098.863876,4426.595305,30.23,34.02
2016-03-06T23:00+01:00,3102.558008,3787.935095,27.67,30
2016-03-07T00:00+01:00,3101.839704,2223.548072,27,27.5
2016-03-07T01:00+01:00,3100.710942,2169.698121,24.76,23.3
2016-03-07T02:00+01:00,3104.302459,2248.668983,22.88,25.01
2016-03-07T03:00+01:00,3103.481541,2239.361255,22.78,25.01
2016-03-07T04:00+01:00,3101.32663,2244.293359,24.08,24.96
2016-03-07T05:00+01:00,3100.197868,2905.454856,27.43,29.43
2016-03-07T06:00+01:00,3101.224016,5327.336306,33.32,35.34
2016-03-07T07:00+01:00,3100.916171,5630.064641,38.3,40.42
2016-03-07T08:00+01:00,3105.431222,6192.148225,40.91,47.58
2016-03-07T09:00+01:00,3098.248187,6327.329588,41.03,45.8
2016-03-07T10:00+01:00,3094.143595,5337.097871,39.65,43
2016-03-07T11:00+01:00,3094.964514,4199.13908,39.07,40.82
2016-03-07T12:00+01:00,3093.014833,3822.654097,36.51,37
2016-03-07T13:00+01:00,3091.88607,3382.20043,35.11,38.86
2016-03-07T14:00+01:00,3091.783455,2770.798695,36.54,41
2016-03-07T15:00+01:00,3095.785432,3222.583821,37.37,41
2016-03-07T16:00+01:00,3091.680841,3545.986388,36.46,41.32
2016-03-07T17:00+01:00,3090.654693,3427.334982,36.91,44.08
2016-03-07T18:00+01:00,3086.344872,6121.34931,46.07,48.29
2016-03-07T19:00+01:00,3093.733136,6529.605758,47.13,50
2016-03-07T20:00+01:00,3095.888047,4787.013118,38.97,43.59
2016-03-07T21:00+01:00,3100.813556,3465.00305,34.94,38.99
2016-03-07T22:00+01:00,3100.403097,2819.190029,33.19,37
2016-03-07T23:00+01:00,3103.378926,2692.623218,31.94,33.63
2016-03-08T00:00+01:00,3102.558008,2192.781652,29.09,35.87
2016-03-08T01:00+01:00,3100.403097,2121.53951,27.02,31.89
2016-03-08T02:00+01:00,3103.481541,2140.688693,25.54,31.53
2016-03-08T03:00+01:00,3101.73709,2126.604576,24.54,31.53
2016-03-08T04:00+01:00,3102.558008,2112.974652,24.51,31.73
2016-03-08T05:00+01:00,3101.224016,2205.527336,27.59,34.47
2016-03-08T06:00+01:00,3099.890023,3297.658156,34.91,40.34
2016-03-08T07:00+01:00,3099.582179,5037.832856,41.13,44.41
2016-03-08T08:00+01:00,3101.32663,5405.990347,46,47.79
2016-03-08T09:00+01:00,3098.350802,5945.725535,46.63,45.76
2016-03-08T10:00+01:00,3097.940343,4776.469819,42.92,43.75
2016-03-08T11:00+01:00,3097.016809,4437.960969,40.78,43
2016-03-08T12:00+01:00,3099.890023,3772.350466,36.92,37
2016-03-08T13:00+01:00,3098.453416,3824.984972,36.02,37.01
2016-03-08T14:00+01:00,3098.145572,4258.557844,36.97,41.04
2016-03-08T15:00+01:00,3097.837728,4138.723135,37.06,41.05
2016-03-08T16:00+01:00,3096.60635,4169.762776,36.72,41.32
2016-03-08T17:00+01:00,3096.60635,3667.60038,36.13,43.87
2016-03-08T18:00+01:00,3095.580202,5874.804576,45.24,46.29
2016-03-08T19:00+01:00,3097.632498,6184.749998,45.04,50.6
2016-03-08T20:00+01:00,3098.556031,4820.482537,37.93,41.68
2016-03-08T21:00+01:00,3099.787409,3861.278534,36.05,38.73
2016-03-08T22:00+01:00,3103.378926,2841.422891,33.54,39
2016-03-08T23:00+01:00,3103.276311,2239.381573,29.41,36
2016-03-09T00:00+01:00,3105.225992,2533.695418,31.41,32.68
2016-03-09T01:00+01:00,3105.636451,2185.682904,30.71,31.78
2016-03-09T02:00+01:00,3105.841681,2234.935279,30,31
2016-03-09T03:00+01:00,3106.354755,2188.655719,29.4,30.49
2016-03-09T04:00+01:00,3105.020763,2143.663247,30,30
2016-03-09T05:00+01:00,3101.839704,2563.449466,31.97,32.26
2016-03-09T06:00+01:00,3101.634475,3135.381301,35.23,38.34
2016-03-09T07:00+01:00,3096.708965,3400.799845,39.18,39
2016-03-09T08:00+01:00,3100.505712,3698.368891,39.97,43.4
2016-03-09T09:00+01:00,3101.942319,4464.752954,40.63,44.01
2016-03-09T10:00+01:00,3097.735113,4029.694739,36.77,40.21
2016-03-09T11:00+01:00,3096.093276,4034.903241,36.94,38.14
2016-03-09T12:00+01:00,3097.837728,3165.852775,34.54,35
2016-03-09T13:00+01:00,3094.861899,2888.71068,34.52,35
2016-03-09T14:00+01:00,3095.682817,3320.368774,36.01,37
2016-03-09T15:00+01:00,3092.0913,3290.692985,35.98,37.92
2016-03-09T16:00+01:00,3093.220062,3128.24272,36.75,38.58
2016-03-09T17:00+01:00,3090.141619,3181.105027,37.69,40.86
2016-03-09T18:00+01:00,3089.73116,4442.87191,40.85,46.41
2016-03-09T19:00+01:00,3093.014833,5797.09171,42.77,50.78
2016-03-09T20:00+01:00,3092.604374,4029.531723,38.07,40.44
2016-03-09T21:00+01:00,3096.401121,3750.66428,35.95,38.3
2016-03-09T22:00+01:00,3100.403097,3447.903424,34.94,36.01
2016-03-09T23:00+01:00,3101.73709,2264.801856,32.79,34.09
2016-03-10T00:00+01:00,3103.584156,2534.257715,32.32,34.2
2016-03-10T01:00+01:00,3102.352778,2415.375448,30.39,31.84
2016-03-10T02:00+01:00,3056.997044,2381.290298,29.69,30.49
2016-03-10T03:00+01:00,3046.222491,2154.963169,29.03,30
2016-03-10T04:00+01:00,3002.919052,2563.66532,28.49,31
2016-03-10T05:00+01:00,2923.597824,2649.27164,33.05,33.09
